step,reward,confidence_level,fatigue_level,current_mode,predicted_confidence,confidence_error_history,mode_error_history
6163,1.0,0.99909186,0.54824245,exploitation,0.9991015,-9.655952e-06,0
6164,1.0,0.9993599,0.557541,exploration,0.9997824,-0.00042247772,0
6165,1.0,0.99908376,0.54585665,exploitation,0.999097,-1.3232231e-05,0
6166,1.0,0.99935454,0.5548577,exploration,0.9997814,-0.00042688847,0
6167,1.0,0.99907625,0.5434412,exploitation,0.9990922,-1.5974045e-05,0
6168,1.0,0.9993499,0.5521488,exploitation,0.99978036,-0.00043046474,0
6169,1.0,0.99937004,0.55075574,exploitation,0.9997842,-0.00041413307,0
6170,1.0,0.9993672,0.5522263,exploitation,0.9997836,-0.00041639805,0
6171,1.0,0.9993705,0.5554696,exploration,0.9997843,-0.00041377544,0
6172,1.0,0.99908316,0.549348,exploitation,0.9990934,-1.0251999e-05,0
6173,1.0,0.9993647,0.56209916,exploration,0.99978286,-0.0004181862,0
6174,1.0,0.99910396,0.55206215,exploitation,0.99910516,-1.1920929e-06,0
6175,1.0,0.9993691,0.5628089,exploration,0.99978405,-0.00041496754,0
6176,1.0,0.9991049,0.5513841,exploitation,0.99910647,-1.5497208e-06,0
6177,1.0,0.99936587,0.5612991,exploration,0.9997837,-0.00041782856,0
6178,1.0,0.99909914,0.54952544,exploitation,0.99910384,-4.708767e-06,0
6179,1.0,0.9993605,0.5590016,exploration,0.999783,-0.00042247772,0
6180,1.0,0.9990915,0.54727036,exploitation,0.99909997,-8.46386e-06,0
6181,1.0,0.9993549,0.55642706,exploration,0.999782,-0.00042712688,0
6182,1.0,0.99908376,0.544891,exploitation,0.99909544,-1.168251e-05,0
6183,1.0,0.9993498,0.55375874,exploitation,0.99978095,-0.00043118,0
6184,1.0,0.9993699,0.5523561,exploitation,0.9997849,-0.00041496754,0
6185,1.0,0.9993672,0.5538101,exploitation,0.9997843,-0.0004171133,0
6186,1.0,0.99937075,0.5570429,exploration,0.9997849,-0.00041413307,0
6187,1.0,0.9990909,0.55076015,exploitation,0.99909663,-5.722046e-06,0
6188,1.0,0.99936515,0.56370306,exploration,0.99978346,-0.0004183054,0
6189,1.0,0.99911195,0.553492,exploitation,0.9991084,3.5762787e-06,0
6190,1.0,0.9993697,0.56442416,exploration,0.99978465,-0.00041496754,0
6191,1.0,0.99911267,0.55281454,exploitation,0.9991097,2.9802322e-06,0
6192,1.0,0.9993662,0.56291157,exploration,0.9997843,-0.00041806698,0
6193,1.0,0.99910647,0.5509526,exploitation,0.99910706,-5.9604645e-07,0
6194,1.0,0.9993604,0.5606059,exploration,0.9997836,-0.00042319298,0
6195,1.0,0.99909866,0.54869455,exploitation,0.99910307,-4.4107437e-06,0
6196,1.0,0.9993544,0.5580204,exploration,0.9997825,-0.00042808056,0
6197,1.0,0.99909055,0.54631346,exploitation,0.99909854,-7.987022e-06,0
6198,1.0,0.99934894,0.5553403,exploration,0.99978155,-0.0004326105,0
6199,1.0,0.9990828,0.5439016,exploitation,0.9990939,-1.1086464e-05,0
6200,1.0,0.99934405,0.55263424,exploitation,0.9997805,-0.0004364252,0
6201,1.0,0.9993643,0.55124176,exploitation,0.9997843,-0.00041997433,0
6202,1.0,0.9993616,0.5526961,exploitation,0.9997838,-0.0004222393,0
6203,1.0,0.99936515,0.5559207,exploration,0.9997844,-0.00041925907,0
6204,1.0,0.99908996,0.5497793,exploitation,0.99909496,-5.00679e-06,0
6205,1.0,0.9993594,0.56252724,exploration,0.999783,-0.0004235506,0
6206,1.0,0.99911076,0.5525008,exploitation,0.9991067,4.053116e-06,0
6207,1.0,0.99936396,0.56324536,exploration,0.9997842,-0.00042021275,0
6208,1.0,0.9991117,0.5518334,exploitation,0.999108,3.695488e-06,0
6209,1.0,0.9993606,0.5617465,exploration,0.9997838,-0.00042319298,0
6210,1.0,0.99910575,0.54998255,exploitation,0.9991054,3.5762787e-07,0
6211,1.0,0.99935514,0.55945843,exploration,0.9997831,-0.00042796135,0
6212,1.0,0.9990982,0.5477328,exploitation,0.9991014,-3.2186508e-06,0
6213,1.0,0.9993493,0.5568916,exploration,0.99978215,-0.00043284893,0
6214,1.0,0.99909043,0.5453569,exploitation,0.999097,-6.556511e-06,0
6215,1.0,0.99934405,0.5542301,exploitation,0.9997811,-0.00043702126,0
6216,1.0,0.9993643,0.5528326,exploitation,0.999785,-0.00042068958,0
6217,1.0,0.9993616,0.5542731,exploration,0.9997844,-0.00042283535,0
6218,1.0,0.99908566,0.5472677,exploitation,0.99909234,-6.67572e-06,0
6219,1.0,0.99935013,0.5591878,exploration,0.9997819,-0.00043177605,0
6220,1.0,0.9991025,0.54907393,exploitation,0.99910116,1.3113022e-06,0
6221,1.0,0.9993542,0.5593197,exploration,0.9997826,-0.0004284382,0
6222,1.0,0.99910337,0.54810345,exploitation,0.9991014,1.9669533e-06,0
6223,1.0,0.9993519,0.5576321,exploration,0.99978226,-0.00043034554,0
6224,1.0,0.999099,0.54615873,exploitation,0.99909854,4.7683716e-07,0
6225,1.0,0.9993481,0.5552942,exploration,0.9997814,-0.00043332577,0
6226,1.0,0.99909306,0.54388356,exploitation,0.99909437,-1.3113022e-06,0
6227,1.0,0.99934393,0.5527264,exploitation,0.9997805,-0.00043654442,0
6228,1.0,0.9993647,0.55135506,exploitation,0.9997843,-0.0004196167,0
6229,1.0,0.9993622,0.5528143,exploitation,0.9997837,-0.00042152405,0
6230,1.0,0.99936587,0.5560388,exploration,0.9997843,-0.0004184246,0
6231,1.0,0.99910176,0.5497553,exploitation,0.9990958,5.9604645e-06,0
6232,1.0,0.99936026,0.56268424,exploration,0.99978286,-0.00042259693,0
6233,1.0,0.9991227,0.5524794,exploitation,0.99910754,1.513958e-05,0
6234,1.0,0.99936503,0.5634225,exploration,0.99978405,-0.00041902065,0
6235,1.0,0.9991239,0.55180466,exploitation,0.99910885,1.50203705e-05,0
6236,1.0,0.9993618,0.56192935,exploration,0.9997838,-0.00042200089,0
6237,1.0,0.99911815,0.54994434,exploitation,0.9991062,1.1920929e-05,0
6238,1.0,0.9993563,0.5596384,exploration,0.999783,-0.00042665005,0
6239,1.0,0.99911064,0.54768634,exploitation,0.99910235,8.285046e-06,0
6240,1.0,0.9993506,0.5570633,exploration,0.999782,-0.00043141842,0
6241,1.0,0.99910307,0.5453044,exploitation,0.9990978,5.2452087e-06,0
6242,1.0,0.99934536,0.55439,exploration,0.99978095,-0.00043559074,0
6243,1.0,0.9990958,0.54289186,exploitation,0.9990932,2.6226044e-06,0
6244,1.0,0.9993407,0.5516883,exploitation,0.99978,-0.00043928623,0
6245,1.0,0.99936146,0.550285,exploitation,0.9997838,-0.0004223585,0
6246,1.0,0.9993586,0.5517226,exploitation,0.9997832,-0.0004246235,0
6247,1.0,0.99936193,0.55492824,exploration,0.9997838,-0.00042188168,0
6248,1.0,0.9991025,0.5487299,exploitation,0.9990941,8.34465e-06,0
6249,1.0,0.9993556,0.5615247,exploration,0.9997824,-0.00042676926,0
6250,1.0,0.9991229,0.5514567,exploitation,0.9991059,1.7046928e-05,0
6251,1.0,0.99936014,0.56225234,exploration,0.9997836,-0.0004234314,0
6252,1.0,0.99912375,0.5507987,exploitation,0.9991072,1.6570091e-05,0
6253,1.0,0.9993569,0.5607638,exploration,0.99978334,-0.00042641163,0
6254,1.0,0.99911815,0.54895467,exploitation,0.99910456,1.3589859e-05,0
6255,1.0,0.99935144,0.55848277,exploration,0.9997825,-0.0004310608,0
6256,1.0,0.99911076,0.5467094,exploitation,0.9991007,1.0073185e-05,0
6257,1.0,0.9993457,0.5559203,exploration,0.99978155,-0.00043582916,0
6258,1.0,0.9991032,0.544337,exploitation,0.99909616,7.033348e-06,0
6259,1.0,0.9993406,0.55326134,exploitation,0.9997805,-0.00043988228,0
6260,1.0,0.9993612,0.55185497,exploitation,0.9997844,-0.00042319298,0
6261,1.0,0.9993585,0.55327934,exploitation,0.9997838,-0.00042533875,0
6262,1.0,0.99936205,0.5564759,exploration,0.9997844,-0.0004223585,0
6263,1.0,0.9991099,0.55014616,exploitation,0.9990972,1.2695789e-05,0
6264,1.0,0.9993561,0.563095,exploration,0.999783,-0.00042688847,0
6265,1.0,0.99913055,0.552888,exploitation,0.99910885,2.169609e-05,0
6266,1.0,0.9993606,0.56383353,exploration,0.9997842,-0.0004235506,0
6267,1.0,0.99913126,0.5522312,exploitation,0.99911016,2.1100044e-05,0
6268,1.0,0.99935704,0.5623444,exploration,0.9997838,-0.00042676926,0
6269,1.0,0.9991252,0.55038506,exploitation,0.99910766,1.7523766e-05,0
6270,1.0,0.9993512,0.5600581,exploration,0.9997831,-0.00043189526,0
6271,1.0,0.99911743,0.54813784,exploitation,0.9991036,1.3828278e-05,0
6272,1.0,0.9993451,0.55748814,exploration,0.99978215,-0.00043702126,0
6273,1.0,0.99910945,0.5457645,exploitation,0.99909925,1.0192394e-05,0
6274,1.0,0.9993394,0.55482066,exploration,0.9997811,-0.00044167042,0
6275,1.0,0.999102,0.5433586,exploitation,0.9990945,7.5101852e-06,0
6276,1.0,0.9993345,0.5521254,exploitation,0.99978,-0.00044548512,0
6277,1.0,0.99935526,0.5507332,exploitation,0.99978393,-0.0004286766,0
6278,1.0,0.9993524,0.55215967,exploitation,0.99978334,-0.00043094158,0
6279,1.0,0.99935585,0.5553482,exploration,0.99978393,-0.00042808056,0
6280,1.0,0.99910873,0.5491758,exploitation,0.99909556,1.31726265e-05,0
6281,1.0,0.9993499,0.5619092,exploration,0.9997825,-0.0004326105,0
6282,1.0,0.9991291,0.5519043,exploitation,0.9991072,2.193451e-05,0
6283,1.0,0.99935454,0.56264484,exploration,0.9997837,-0.00042915344,0
6284,1.0,0.99912995,0.55125684,exploitation,0.9991085,2.1457672e-05,0
6285,1.0,0.9993511,0.56117076,exploration,0.99978334,-0.00043225288,0
6286,1.0,0.9991242,0.54942125,exploitation,0.9991059,1.835823e-05,0
6287,1.0,0.99934536,0.5589038,exploration,0.9997826,-0.00043725967,0
6288,1.0,0.9991166,0.5471817,exploitation,0.999102,1.4603138e-05,0
6289,1.0,0.9993395,0.556354,exploration,0.99978167,-0.00044214725,0
6290,1.0,0.99910897,0.54481286,exploitation,0.9990976,1.1384487e-05,0
6291,1.0,0.99933416,0.5537066,exploitation,0.9997806,-0.0004464388,0
6292,1.0,0.9993549,0.552313,exploitation,0.9997845,-0.00042963028,0
6293,1.0,0.99935216,0.5537275,exploitation,0.99978393,-0.00043177605,0
6294,1.0,0.99935585,0.556908,exploration,0.9997845,-0.0004286766,0
6295,1.0,0.9991161,0.55059355,exploitation,0.99909854,1.758337e-05,0
6296,1.0,0.99935037,0.563496,exploration,0.999783,-0.0004326105,0
6297,1.0,0.9991366,0.5533354,exploitation,0.99911016,2.6464462e-05,0
6298,1.0,0.999355,0.5642443,exploration,0.9997842,-0.00042915344,0
6299,1.0,0.9991373,0.552687,exploitation,0.9991115,2.5808811e-05,0
6300,1.0,0.9993513,0.56277,exploration,0.99978393,-0.0004326105,0
6301,1.0,0.99913126,0.55084753,exploitation,0.99910885,2.2411346e-05,0
6302,1.0,0.99934524,0.5604973,exploration,0.9997831,-0.00043785572,0
6303,1.0,0.9991234,0.5486046,exploitation,0.9991049,1.847744e-05,0
6304,1.0,0.9993389,0.557939,exploration,0.99978215,-0.00044322014,0
6305,1.0,0.9991154,0.5462339,exploitation,0.99910057,1.4841557e-05,0
6306,1.0,0.9993331,0.55528164,exploration,0.9997812,-0.00044810772,0
6307,1.0,0.9991078,0.5438297,exploitation,0.9990959,1.1861324e-05,0
6308,1.0,0.999328,0.5525953,exploitation,0.9997801,-0.00045210123,0
6309,1.0,0.9993488,0.55121,exploitation,0.99978393,-0.0004351139,0
6310,1.0,0.9993461,0.5526234,exploitation,0.99978334,-0.00043725967,0
6311,1.0,0.9993498,0.5557948,exploration,0.99978393,-0.00043416023,0
6312,1.0,0.99911493,0.54961306,exploitation,0.9990969,1.8060207e-05,0
6313,1.0,0.99934405,0.5623306,exploration,0.9997825,-0.00043845177,0
6314,1.0,0.9991353,0.5523445,exploitation,0.9991084,2.69413e-05,0
6315,1.0,0.9993488,0.56307596,exploration,0.9997837,-0.0004348755,0
6316,1.0,0.99913615,0.5517057,exploitation,0.9991097,2.6464462e-05,0
6317,1.0,0.99934524,0.5616148,exploration,0.99978346,-0.00043821335,0
6318,1.0,0.9991303,0.5498766,exploitation,0.99910706,2.3245811e-05,0
6319,1.0,0.9993394,0.55935895,exploration,0.9997826,-0.00044322014,0
6320,1.0,0.9991228,0.54764116,exploitation,0.9991032,1.9609928e-05,0
6321,1.0,0.9993333,0.5568182,exploration,0.99978167,-0.00044834614,0
6322,1.0,0.99911505,0.54527503,exploitation,0.9990988,1.6272068e-05,0
6323,1.0,0.9993278,0.5541784,exploitation,0.9997806,-0.0004528165,0
6324,1.0,0.9993486,0.5527897,exploitation,0.9997845,-0.00043594837,0
6325,1.0,0.99934596,0.5541904,exploitation,0.99978393,-0.00043797493,0
6326,1.0,0.99935,0.55735344,exploration,0.9997845,-0.00043451786,0
6327,1.0,0.99912256,0.5510231,exploitation,0.99909973,2.2828579e-05,0
6328,1.0,0.99934465,0.56391805,exploration,0.9997831,-0.00043845177,0
6329,1.0,0.999143,0.55376923,exploitation,0.99911124,3.1769276e-05,0
6330,1.0,0.99934953,0.56467587,exploration,0.9997842,-0.00043463707,0
6331,1.0,0.9991437,0.5531301,exploitation,0.99911255,3.117323e-05,0
6332,1.0,0.9993457,0.5632137,exploration,0.99978393,-0.00043821335,0
6333,1.0,0.9991375,0.5512974,exploitation,0.99911004,2.7477741e-05,0
6334,1.0,0.9993395,0.56095123,exploration,0.9997831,-0.00044357777,0
6335,1.0,0.9991297,0.54905915,exploitation,0.9991061,2.360344e-05,0
6336,1.0,0.99933296,0.5584012,exploration,0.99978215,-0.0004491806,0
6337,1.0,0.9991216,0.5466917,exploitation,0.99910164,1.9967556e-05,0
6338,1.0,0.99932694,0.5557509,exploration,0.9997812,-0.000454247,0
6339,1.0,0.99911386,0.5442898,exploitation,0.999097,1.6868114e-05,0
6340,1.0,0.9993216,0.5530707,exploitation,0.9997801,-0.00045853853,0
6341,1.0,0.9993426,0.55168873,exploitation,0.99978393,-0.0004413128,0
6342,1.0,0.9993399,0.5530874,exploitation,0.99978334,-0.00044345856,0
6343,1.0,0.9993438,0.55624086,exploration,0.99978393,-0.0004401207,0
6344,1.0,0.99912137,0.55004025,exploitation,0.99909794,2.3424625e-05,0
6345,1.0,0.9993383,0.56275374,exploration,0.9997825,-0.0004441738,0
6346,1.0,0.9991417,0.5527766,exploitation,0.9991093,3.2365322e-05,0
6347,1.0,0.9993432,0.5635083,exploration,0.9997837,-0.00044047832,0
6348,1.0,0.9991425,0.55214727,exploitation,0.99911076,3.1769276e-05,0
6349,1.0,0.99933964,0.5620587,exploration,0.99978334,-0.00044369698,0
6350,1.0,0.99913675,0.5503252,exploitation,0.99910814,2.861023e-05,0
6351,1.0,0.99933356,0.5598126,exploration,0.9997826,-0.0004490614,0
6352,1.0,0.9991291,0.5480944,exploitation,0.9991042,2.4914742e-05,0
6353,1.0,0.9993273,0.5572799,exploration,0.99978167,-0.0004543662,0
6354,1.0,0.99912125,0.5457315,exploitation,0.99909985,2.1398067e-05,0
6355,1.0,0.99932146,0.5546468,exploration,0.9997806,-0.00045913458,0
6356,1.0,0.99911386,0.543332,exploitation,0.9990952,1.8656254e-05,0
6357,1.0,0.99931645,0.5519833,exploitation,0.9997795,-0.00046306849,0
6358,1.0,0.9993375,0.550625,exploitation,0.99978334,-0.00044584274,0
6359,1.0,0.99933475,0.5520331,exploitation,0.99978274,-0.0004479885,0
6360,1.0,0.99933845,0.55518484,exploration,0.99978334,-0.00044488907,0
6361,1.0,0.99912125,0.549079,exploitation,0.99909616,2.5093555e-05,0
6362,1.0,0.9993327,0.5616665,exploration,0.999782,-0.0004492998,0
6363,1.0,0.99914134,0.55179805,exploitation,0.99910754,3.3795834e-05,0
6364,1.0,0.9993376,0.5624254,exploration,0.9997831,-0.00044548512,0
6365,1.0,0.9991423,0.5511686,exploitation,0.99910897,3.3318996e-05,0
6366,1.0,0.99933416,0.5609904,exploration,0.99978286,-0.00044870377,0
6367,1.0,0.99913675,0.5493483,exploitation,0.99910635,3.0398369e-05,0
6368,1.0,0.9993284,0.55875933,exploration,0.999782,-0.00045365095,0
6369,1.0,0.99912935,0.5471181,exploitation,0.9991026,2.6762486e-05,0
6370,1.0,0.9993223,0.5562402,exploration,0.9997811,-0.00045877695,0
6371,1.0,0.99912184,0.5447546,exploitation,0.99909806,2.3782253e-05,0
6372,1.0,0.9993166,0.5536191,exploitation,0.9997801,-0.00046354532,0
6373,1.0,0.99933785,0.55224377,exploitation,0.99978393,-0.00044608116,0
6374,1.0,0.9993351,0.55363274,exploitation,0.99978334,-0.00044822693,0
6375,1.0,0.99933916,0.5567742,exploration,0.99978393,-0.00044476986,0
6376,1.0,0.99912924,0.5504573,exploitation,0.999099,3.0219555e-05,0
6377,1.0,0.9993337,0.56330067,exploration,0.9997825,-0.00044882298,0
6378,1.0,0.99914956,0.5531987,exploitation,0.9991104,3.916025e-05,0
6379,1.0,0.9993387,0.5640727,exploration,0.9997836,-0.00044488907,0
6380,1.0,0.9991504,0.55257004,exploitation,0.99911183,3.8564205e-05,0
6381,1.0,0.9993349,0.5626325,exploration,0.99978334,-0.00044846535,0
6382,1.0,0.99914443,0.5507463,exploitation,0.9991093,3.5107136e-05,0
6383,1.0,0.99932873,0.560389,exploration,0.9997825,-0.00045377016,0
6384,1.0,0.99913675,0.5485137,exploitation,0.9991054,3.1352043e-05,0
6385,1.0,0.9993222,0.55785453,exploration,0.99978155,-0.000459373,0
6386,1.0,0.99912876,0.5461499,exploitation,0.9991009,2.783537e-05,0
6387,1.0,0.9993161,0.5552169,exploration,0.9997805,-0.0004643798,0
6388,1.0,0.99912125,0.5437506,exploitation,0.9990963,2.4974346e-05,0
6389,1.0,0.99931073,0.55254734,exploitation,0.9997795,-0.00046879053,0
6390,1.0,0.99933225,0.551167,exploitation,0.99978334,-0.00045108795,0
6391,1.0,0.99932945,0.55254817,exploitation,0.99978274,-0.00045329332,0
6392,1.0,0.9993333,0.5556771,exploration,0.99978334,-0.00045001507,0
6393,1.0,0.99912864,0.54945344,exploitation,0.9990971,3.1530857e-05,0
6394,1.0,0.99932766,0.56215966,exploration,0.9997819,-0.000454247,0
6395,1.0,0.9991487,0.55219173,exploitation,0.9991085,4.0233135e-05,0
6396,1.0,0.9993326,0.56292725,exploration,0.999783,-0.0004503727,0
6397,1.0,0.9991497,0.5515752,exploitation,0.9991098,3.9875507e-05,0
6398,1.0,0.9993291,0.56149596,exploration,0.99978274,-0.00045365095,0
6399,1.0,0.99914396,0.54976326,exploitation,0.9991073,3.6656857e-05,0
6400,1.0,0.999323,0.55926484,exploration,0.9997819,-0.00045889616,0
6401,1.0,0.9991365,0.54753923,exploitation,0.99910337,3.3140182e-05,0
6402,1.0,0.9993167,0.55674374,exploration,0.99978095,-0.00046426058,0
6403,1.0,0.9991289,0.545181,exploitation,0.999099,2.9861927e-05,0
6404,1.0,0.99931085,0.55411994,exploitation,0.99978,-0.00046914816,0
6405,1.0,0.99933237,0.55273575,exploitation,0.9997838,-0.00045144558,0
6406,1.0,0.9993298,0.55410415,exploitation,0.9997832,-0.00045341253,0
6407,1.0,0.9993339,0.55722517,exploration,0.9997838,-0.00044989586,0
6408,1.0,0.9991365,0.55085343,exploitation,0.99909985,3.6656857e-05,0
6409,1.0,0.9993286,0.5637363,exploration,0.99978226,-0.00045365095,0
6410,1.0,0.99915683,0.5536074,exploitation,0.99911124,4.5597553e-05,0
6411,1.0,0.9993337,0.5645159,exploration,0.99978346,-0.00044977665,0
6412,1.0,0.99915755,0.5529914,exploitation,0.99911255,4.5001507e-05,0
6413,1.0,0.9993299,0.56308323,exploration,0.9997832,-0.00045329332,0
6414,1.0,0.9991516,0.5511769,exploitation,0.99911004,4.1544437e-05,0
6415,1.0,0.99932337,0.5608454,exploration,0.9997824,-0.00045901537,0
6416,1.0,0.9991437,0.548951,exploitation,0.9991061,3.761053e-05,0
6417,1.0,0.9993166,0.5583151,exploration,0.9997814,-0.00046485662,0
6418,1.0,0.9991357,0.5465925,exploitation,0.99910176,3.3915043e-05,0
6419,1.0,0.99931026,0.55568105,exploration,0.99978036,-0.00047010183,0
6420,1.0,0.99912816,0.54419756,exploitation,0.9990971,3.105402e-05,0
6421,1.0,0.9993048,0.5530147,exploitation,0.9997794,-0.0004746318,0
6422,1.0,0.99932647,0.5516361,exploitation,0.9997832,-0.0004567504,0
6423,1.0,0.9993237,0.55300194,exploitation,0.9997826,-0.00045889616,0
6424,1.0,0.9993279,0.5561127,exploration,0.9997832,-0.00045531988,0
6425,1.0,0.9991358,0.54987186,exploitation,0.9990978,3.796816e-05,0
6426,1.0,0.9993224,0.56257117,exploration,0.9997818,-0.000459373,0
6427,1.0,0.9991559,0.552616,exploitation,0.9991091,4.6789646e-05,0
6428,1.0,0.99932754,0.56334674,exploration,0.99978286,-0.00045531988,0
6429,1.0,0.99915683,0.5520098,exploitation,0.9991104,4.643202e-05,0
6430,1.0,0.99932384,0.56192636,exploration,0.9997826,-0.00045877695,0
6431,1.0,0.999151,0.55020577,exploitation,0.9991079,4.3094158e-05,0
6432,1.0,0.99931765,0.55970466,exploration,0.9997818,-0.00046414137,0
6433,1.0,0.9991435,0.5479872,exploitation,0.9991041,3.939867e-05,0
6434,1.0,0.9993111,0.5571915,exploration,0.99978083,-0.0004697442,0
6435,1.0,0.9991358,0.54563284,exploitation,0.9990996,3.618002e-05,0
6436,1.0,0.999305,0.55457467,exploration,0.99977976,-0.000474751,0
6437,1.0,0.9991285,0.5432397,exploitation,0.99909496,3.3557415e-05,0
6438,1.0,0.99929965,0.5519251,exploitation,0.9997788,-0.00047916174,0
6439,1.0,0.99932146,0.55057037,exploitation,0.9997826,-0.00046116114,0
6440,1.0,0.9993187,0.55194557,exploitation,0.999782,-0.0004633069,0
6441,1.0,0.99932265,0.55505466,exploration,0.9997825,-0.00045984983,0
6442,1.0,0.99913603,0.54890966,exploitation,0.9990958,4.0233135e-05,0
6443,1.0,0.99931693,0.5614814,exploration,0.9997812,-0.00046426058,0
6444,1.0,0.9991559,0.5516359,exploitation,0.99910706,4.8816204e-05,0
6445,1.0,0.99932206,0.5622613,exploration,0.99978226,-0.00046020746,0
6446,1.0,0.99915695,0.55102926,exploitation,0.9991085,4.8458576e-05,0
6447,1.0,0.9993185,0.56085545,exploration,0.999782,-0.00046354532,0
6448,1.0,0.99915135,0.5492265,exploitation,0.999106,4.5359135e-05,0
6449,1.0,0.9993124,0.5586488,exploration,0.9997812,-0.00046879053,0
6450,1.0,0.9991441,0.5470083,exploitation,0.9991021,4.196167e-05,0
6451,1.0,0.9993061,0.55614936,exploration,0.99978024,-0.00047415495,0
6452,1.0,0.9991366,0.544653,exploitation,0.9990977,3.8921833e-05,0
6453,1.0,0.99930024,0.5535446,exploitation,0.99977916,-0.00047892332,0
6454,1.0,0.9993223,0.55217505,exploitation,0.9997831,-0.0004608035,0
6455,1.0,0.99931955,0.55353296,exploitation,0.9997825,-0.00046294928,0
6456,1.0,0.9993237,0.5566328,exploration,0.9997831,-0.000459373,0
6457,1.0,0.9991442,0.5502814,exploitation,0.9990984,4.5776367e-05,0
6458,1.0,0.99931824,0.5631041,exploration,0.99978155,-0.0004633069,0
6459,1.0,0.99916434,0.5530292,exploitation,0.9991098,5.453825e-05,0
6460,1.0,0.9993235,0.5638975,exploration,0.99978274,-0.0004592538,0
6461,1.0,0.9991652,0.55242324,exploitation,0.9991111,5.4061413e-05,0
6462,1.0,0.9993197,0.5624868,exploration,0.9997824,-0.00046271086,0
6463,1.0,0.99915934,0.5506175,exploitation,0.9991086,5.0723553e-05,0
6464,1.0,0.9993131,0.56026846,exploration,0.99978167,-0.0004685521,0
6465,1.0,0.9991517,0.5483973,exploitation,0.9991047,4.7028065e-05,0
6466,1.0,0.9993063,0.5577543,exploration,0.9997806,-0.00047427416,0
6467,1.0,0.99914384,0.54604244,exploitation,0.9991003,4.351139e-05,0
6468,1.0,0.9993,0.5551336,exploration,0.99977964,-0.00047963858,0
6469,1.0,0.9991365,0.54365,exploitation,0.9990957,4.082918e-05,0
6470,1.0,0.9992944,0.55247843,exploitation,0.99977857,-0.00048416853,0
6471,1.0,0.9993167,0.5511025,exploitation,0.9997824,-0.0004656911,0
6472,1.0,0.99931395,0.55245155,exploitation,0.9997818,-0.00046783686,0
6473,1.0,0.999318,0.5555385,exploration,0.9997824,-0.0004643798,0
6474,1.0,0.99914384,0.5492772,exploitation,0.9990964,4.7445297e-05,0
6475,1.0,0.99931216,0.561966,exploration,0.99978095,-0.00046879053,0
6476,1.0,0.99916387,0.55202216,exploitation,0.99910766,5.620718e-05,0
6477,1.0,0.9993174,0.5627544,exploration,0.999782,-0.0004646182,0
6478,1.0,0.9991648,0.55142826,exploitation,0.99910897,5.5849552e-05,0
6479,1.0,0.9993137,0.56135225,exploration,0.9997818,-0.00046807528,0
6480,1.0,0.9991592,0.5496341,exploitation,0.99910647,5.275011e-05,0
6481,1.0,0.9993075,0.55914575,exploration,0.99978095,-0.0004734397,0
6482,1.0,0.9991518,0.54742235,exploitation,0.9991026,4.9233437e-05,0
6483,1.0,0.99930096,0.55664456,exploration,0.99978,-0.00047904253,0
6484,1.0,0.9991442,0.5450727,exploitation,0.9990982,4.6014786e-05,0
6485,1.0,0.9992949,0.5540372,exploitation,0.9997789,-0.00048404932,0
6486,1.0,0.99931717,0.55265933,exploitation,0.99978286,-0.0004656911,0
6487,1.0,0.9993144,0.55399716,exploitation,0.99978226,-0.00046783686,0
6488,1.0,0.99931884,0.55707705,exploration,0.99978286,-0.00046402216,0
6489,1.0,0.99915206,0.55067205,exploitation,0.9990989,5.3167343e-05,0
6490,1.0,0.9993136,0.56353295,exploration,0.9997813,-0.00046771765,0
6491,1.0,0.9991722,0.55343187,exploitation,0.99911016,6.2048435e-05,0
6492,1.0,0.99931896,0.56433344,exploration,0.9997825,-0.00046354532,0
6493,1.0,0.99917287,0.55283844,exploitation,0.9991115,6.1392784e-05,0
6494,1.0,0.9993149,0.56293035,exploration,0.99978215,-0.0004672408,0
6495,1.0,0.9991671,0.5510419,exploitation,0.99910897,5.811453e-05,0
6496,1.0,0.9993082,0.5607175,exploration,0.9997814,-0.00047320127,0
6497,1.0,0.99915934,0.5488286,exploitation,0.99910504,5.429983e-05,0
6498,1.0,0.9993012,0.55820763,exploration,0.99978036,-0.00047916174,0
6499,1.0,0.99915135,0.5464791,exploitation,0.9991007,5.0663948e-05,0
6500,1.0,0.99929464,0.5555904,exploration,0.9997794,-0.00048476458,0
6501,1.0,0.99914384,0.5440912,exploitation,0.99909604,4.7802925e-05,0
6502,1.0,0.9992889,0.5529386,exploitation,0.99977833,-0.00048941374,0
6503,1.0,0.9993113,0.5515647,exploitation,0.99978215,-0.0004708171,0
6504,1.0,0.9993086,0.55289894,exploitation,0.99978155,-0.00047296286,0
6505,1.0,0.9993129,0.555968,exploration,0.99978215,-0.00046926737,0
6506,1.0,0.9991516,0.54969066,exploitation,0.99909663,5.4955482e-05,0
6507,1.0,0.9993074,0.56237155,exploration,0.9997807,-0.00047332048,0
6508,1.0,0.9991715,0.55244094,exploitation,0.9991079,6.3598156e-05,0
6509,1.0,0.99931276,0.5631675,exploration,0.9997818,-0.00046902895,0
6510,1.0,0.99917245,0.55185705,exploitation,0.9991092,6.324053e-05,0
6511,1.0,0.99930894,0.56177604,exploration,0.99978155,-0.00047260523,0
6512,1.0,0.99916685,0.5500707,exploitation,0.9991067,6.0141087e-05,0
6513,1.0,0.9993025,0.55957896,exploration,0.9997807,-0.00047820807,0
