step,reward,confidence_level,fatigue_level,current_mode,predicted_confidence,confidence_error_history,mode_error_history
2098,1.0,0.9992176,0.54148585,exploitation,0.99880505,0.00041258335,0
2099,1.0,0.99921644,0.54584366,exploration,0.99880445,0.0004119873,0
2100,1.0,0.9986589,0.54334074,exploitation,0.99859375,6.514788e-05,0
2101,1.0,0.9992181,0.5568704,exploration,0.9988072,0.00041091442,0
2102,1.0,0.9986872,0.54814386,exploration,0.998618,6.920099e-05,0
2103,1.0,0.9986634,0.54961705,exploration,0.9985985,6.490946e-05,0
2104,1.0,0.9986675,0.5481838,exploration,0.9986022,6.5267086e-05,0
2105,1.0,0.99866426,0.54469657,exploration,0.9985997,6.455183e-05,0
2106,1.0,0.9986558,0.5400409,exploitation,0.9985928,6.300211e-05,0
2107,1.0,0.9992143,0.54958427,exploration,0.998804,0.00041031837,0
2108,1.0,0.99867153,0.530817,exploitation,0.9986059,6.5624714e-05,0
2109,1.0,0.99919957,0.5458592,exploration,0.99878806,0.00041151047,0
2110,1.0,0.9986619,0.52888846,exploitation,0.9985989,6.300211e-05,0
2111,1.0,0.99919635,0.5461532,exploration,0.9987853,0.00041103363,0
2112,1.0,0.99866235,0.52960986,exploitation,0.9986004,6.1929226e-05,0
2113,1.0,0.99919754,0.5471136,exploration,0.9987876,0.00040996075,0
2114,1.0,0.9986645,0.53138345,exploitation,0.9986035,6.097555e-05,0
2115,1.0,0.99920064,0.54798615,exploration,0.99879164,0.00040900707,0
2116,1.0,0.9986664,0.53372276,exploitation,0.9986065,5.9902668e-05,0
2117,1.0,0.9992046,0.5487583,exploration,0.9987968,0.00040775537,0
2118,1.0,0.9986683,0.5364208,exploitation,0.9986091,5.9187412e-05,0
2119,1.0,0.9992092,0.5496006,exploration,0.99880266,0.00040656328,0
2120,1.0,0.99867046,0.5393347,exploitation,0.99861205,5.8412552e-05,0
2121,1.0,0.9992143,0.55069125,exploration,0.99880886,0.0004054308,0
2122,1.0,0.99867356,0.5423391,exploitation,0.9986154,5.8174133e-05,0
2123,1.0,0.99921954,0.5521564,exploration,0.9988152,0.0004043579,0
2124,1.0,0.9986777,0.5453242,exploration,0.9986197,5.799532e-05,0
2125,1.0,0.99865913,0.5461938,exploration,0.9986041,5.5015087e-05,0
2126,1.0,0.9986621,0.5443394,exploration,0.9986064,5.5730343e-05,0
2127,1.0,0.9986583,0.5406134,exploitation,0.99860305,5.5253506e-05,0
2128,1.0,0.9992193,0.541954,exploitation,0.99881434,0.00040495396,0
2129,1.0,0.9992224,0.54132664,exploitation,0.9988186,0.00040382147,0
2130,1.0,0.9992211,0.5456266,exploration,0.99881786,0.00040322542,0
2131,1.0,0.9986632,0.5432239,exploitation,0.9986094,5.376339e-05,0
2132,1.0,0.9992229,0.5565461,exploration,0.9988206,0.00040227175,0
2133,1.0,0.99869114,0.54805636,exploration,0.9986333,5.7816505e-05,0
2134,1.0,0.99866796,0.5495068,exploration,0.99861443,5.352497e-05,0
2135,1.0,0.998672,0.5480758,exploration,0.998618,5.4001808e-05,0
2136,1.0,0.9986688,0.54460496,exploration,0.9986155,5.3286552e-05,0
2137,1.0,0.9986603,0.5399692,exploitation,0.99860877,5.1558018e-05,0
2138,1.0,0.99921906,0.54924524,exploration,0.9988175,0.0004015565,0
2139,1.0,0.9986753,0.53086346,exploitation,0.9986211,5.4180622e-05,0
2140,1.0,0.9992047,0.5455813,exploration,0.9988018,0.0004028678,0
2141,1.0,0.9986658,0.52894795,exploitation,0.9986142,5.1617622e-05,0
2142,1.0,0.9992016,0.5459304,exploration,0.9987991,0.00040251017,0
2143,1.0,0.9986664,0.52964973,exploitation,0.99861586,5.054474e-05,0
2144,1.0,0.99920267,0.5469655,exploration,0.99880123,0.00040143728,0
2145,1.0,0.9986688,0.5313859,exploitation,0.9986191,4.9710274e-05,0
2146,1.0,0.99920565,0.5479179,exploration,0.9988053,0.0004003644,0
2147,1.0,0.99867105,0.53367585,exploitation,0.99862206,4.8995018e-05,0
2148,1.0,0.9992095,0.5487585,exploration,0.9988103,0.0003992319,0
2149,1.0,0.9986731,0.5363197,exploitation,0.9986248,4.8279762e-05,0
2150,1.0,0.99921405,0.549646,exploration,0.9988159,0.00039815903,0
2151,1.0,0.9986754,0.53918195,exploitation,0.9986278,4.762411e-05,0
2152,1.0,0.99921894,0.5507526,exploration,0.9988218,0.00039714575,0
2153,1.0,0.9986785,0.542144,exploitation,0.99863106,4.7445297e-05,0
2154,1.0,0.9992242,0.5522039,exploration,0.998828,0.00039619207,0
2155,1.0,0.9986827,0.5451006,exploration,0.99863523,4.7445297e-05,0
2156,1.0,0.99866354,0.5459985,exploration,0.9986192,4.4345856e-05,0
2157,1.0,0.99866664,0.5441882,exploration,0.9986216,4.506111e-05,0
2158,1.0,0.9986628,0.5405009,exploitation,0.99861825,4.4584274e-05,0
2159,1.0,0.99922407,0.5420559,exploitation,0.99882716,0.00039690733,0
2160,1.0,0.9992274,0.5413395,exploitation,0.9988318,0.00039559603,0
2161,1.0,0.999226,0.5455563,exploration,0.998831,0.00039499998,0
2162,1.0,0.99866796,0.54299754,exploitation,0.9986248,4.3153763e-05,0
2163,1.0,0.9992275,0.55642676,exploration,0.99883324,0.00039428473,0
2164,1.0,0.9986957,0.54786146,exploration,0.99864835,4.7326088e-05,0
2165,1.0,0.9986725,0.5493304,exploration,0.99862945,4.3034554e-05,0
2166,1.0,0.9986765,0.5479327,exploration,0.99863285,4.36306e-05,0
2167,1.0,0.9986733,0.5444945,exploration,0.9986305,4.2796135e-05,0
2168,1.0,0.998665,0.53988653,exploitation,0.99862385,4.1127205e-05,0
2169,1.0,0.9992238,0.5491472,exploration,0.99883026,0.00039356947,0
2170,1.0,0.99867994,0.5308266,exploitation,0.99863607,4.386902e-05,0
2171,1.0,0.99920964,0.5454565,exploration,0.9988148,0.00039482117,0
2172,1.0,0.99867046,0.52890646,exploitation,0.9986292,4.1246414e-05,0
2173,1.0,0.9992065,0.5457892,exploration,0.9988121,0.00039440393,0
2174,1.0,0.99867105,0.52959895,exploitation,0.9986307,4.0352345e-05,0
2175,1.0,0.9992077,0.5468319,exploration,0.9988141,0.00039356947,0
2176,1.0,0.99867344,0.53132164,exploitation,0.9986338,3.963709e-05,0
2177,1.0,0.9992105,0.54780626,exploration,0.998818,0.0003924966,0
2178,1.0,0.99867564,0.5335924,exploitation,0.9986368,3.886223e-05,0
2179,1.0,0.9992144,0.54867256,exploration,0.99882287,0.0003915429,0
2180,1.0,0.9986778,0.53621244,exploitation,0.99863964,3.8146973e-05,0
2181,1.0,0.9992188,0.5495813,exploration,0.99882835,0.00039047003,0
2182,1.0,0.9986803,0.5390495,exploitation,0.9986425,3.7789345e-05,0
2183,1.0,0.9992237,0.5506991,exploration,0.9988342,0.00038951635,0
2184,1.0,0.9986834,0.5419886,exploitation,0.99864584,3.7550926e-05,0
2185,1.0,0.99922884,0.552149,exploration,0.9988403,0.00038856268,0
2186,1.0,0.99868757,0.54492766,exploration,0.9986499,3.7670135e-05,0
2187,1.0,0.9986682,0.5458361,exploration,0.9986337,3.451109e-05,0
2188,1.0,0.9986713,0.54405326,exploitation,0.99863607,3.5226345e-05,0
2189,1.0,0.9992337,0.5474189,exploration,0.99884546,0.00038826466,0
2190,1.0,0.9986779,0.53980595,exploitation,0.99864215,3.5762787e-05,0
2191,1.0,0.9992279,0.54603344,exploration,0.99883884,0.00038903952,0
2192,1.0,0.99867517,0.53998226,exploitation,0.9986401,3.504753e-05,0
2193,1.0,0.99922884,0.54806536,exploration,0.9988399,0.0003889203,0
2194,1.0,0.99868137,0.5414806,exploitation,0.99864525,3.6120415e-05,0
2195,1.0,0.99923193,0.5510278,exploration,0.9988433,0.00038862228,0
2196,1.0,0.99869007,0.5432682,exploitation,0.9986524,3.7670135e-05,0
2197,1.0,0.99923563,0.5541152,exploration,0.99884725,0.00038838387,0
2198,1.0,0.99869895,0.5451068,exploration,0.9986596,3.9339066e-05,0
2199,1.0,0.9986753,0.54593116,exploration,0.9986399,3.540516e-05,0
2200,1.0,0.99867827,0.5441409,exploitation,0.998642,3.6239624e-05,0
2201,1.0,0.9992392,0.5519677,exploration,0.99885035,0.0003888607,0
2202,1.0,0.998697,0.5385175,exploitation,0.9986571,3.9875507e-05,0
2203,1.0,0.99923134,0.5501862,exploration,0.9988412,0.0003901124,0
2204,1.0,0.9986935,0.5378412,exploitation,0.99865437,3.916025e-05,0
2205,1.0,0.9992311,0.55148405,exploration,0.99884075,0.00039035082,0
2206,1.0,0.9986979,0.53895354,exploitation,0.99865794,3.9935112e-05,0
2207,1.0,0.9992336,0.5533645,exploration,0.99884343,0.000390172,0
2208,1.0,0.9987037,0.540719,exploitation,0.9986627,4.1007996e-05,0
2209,1.0,0.99923706,0.5551795,exploration,0.99884737,0.00038969517,0
2210,1.0,0.9987093,0.5428206,exploitation,0.99866736,4.196167e-05,0
2211,1.0,0.999241,0.55683666,exploration,0.9988519,0.00038909912,0
2212,1.0,0.99871445,0.54515177,exploration,0.99867177,4.2676926e-05,0
2213,1.0,0.998684,0.546475,exploration,0.9986468,3.71933e-05,0
2214,1.0,0.99868816,0.54505825,exploration,0.9986499,3.8266182e-05,0
2215,1.0,0.99868566,0.54160297,exploitation,0.9986475,3.8146973e-05,0
2216,1.0,0.9992415,0.5474187,exploration,0.99885166,0.00038981438,0
2217,1.0,0.99869484,0.5348159,exploitation,0.99865484,3.9994717e-05,0
2218,1.0,0.9992316,0.5442489,exploration,0.9988405,0.00039106607,0
2219,1.0,0.9986877,0.53410983,exploitation,0.9986493,3.838539e-05,0
2220,1.0,0.999231,0.5452354,exploration,0.9988399,0.00039106607,0
2221,1.0,0.9986909,0.5354022,exploitation,0.99865216,3.874302e-05,0
2222,1.0,0.9992335,0.5472923,exploration,0.99884295,0.00039052963,0
2223,1.0,0.998697,0.5372912,exploitation,0.9986572,3.9756298e-05,0
2224,1.0,0.99923706,0.5495397,exploration,0.998847,0.0003900528,0
2225,1.0,0.9987035,0.53939545,exploitation,0.9986628,4.0650368e-05,0
2226,1.0,0.9992409,0.5517479,exploration,0.99885154,0.00038933754,0
2227,1.0,0.99871004,0.54161304,exploitation,0.9986683,4.172325e-05,0
2228,1.0,0.99924505,0.55388135,exploration,0.9988562,0.0003888607,0
2229,1.0,0.99871635,0.5439132,exploitation,0.9986737,4.2676926e-05,0
2230,1.0,0.99924916,0.55596286,exploration,0.9988611,0.00038808584,0
2231,1.0,0.9987226,0.54627883,exploration,0.99867886,4.374981e-05,0
2232,1.0,0.9986975,0.5473429,exploration,0.99865806,3.9458275e-05,0
2233,1.0,0.9987011,0.5456967,exploration,0.9986607,4.041195e-05,0
2234,1.0,0.9986979,0.54209393,exploitation,0.9986578,4.005432e-05,0
2235,1.0,0.9992488,0.54706997,exploration,0.9988599,0.0003889203,0
2236,1.0,0.99870443,0.5354086,exploitation,0.9986632,4.1246414e-05,0
2237,1.0,0.9992392,0.5444048,exploration,0.9988489,0.0003902912,0
2238,1.0,0.9986985,0.5346815,exploitation,0.99865854,3.9935112e-05,0
2239,1.0,0.9992386,0.54574174,exploration,0.9988483,0.0003902912,0
2240,1.0,0.99870265,0.53586763,exploitation,0.99866223,4.041195e-05,0
2241,1.0,0.999241,0.548027,exploration,0.9988512,0.00038981438,0
2242,1.0,0.9987093,0.53762823,exploitation,0.99866784,4.1484833e-05,0
2243,1.0,0.99924433,0.5503932,exploration,0.998855,0.00038933754,0
2244,1.0,0.9987161,0.5396169,exploitation,0.99867356,4.2557716e-05,0
2245,1.0,0.99924797,0.5526223,exploration,0.9988593,0.0003886819,0
2246,1.0,0.9987226,0.5417512,exploitation,0.9986791,4.351139e-05,0
2247,1.0,0.9992518,0.5546956,exploration,0.9988638,0.00038796663,0
2248,1.0,0.9987288,0.54400885,exploitation,0.9986842,4.4584274e-05,0
2249,1.0,0.99925596,0.5566597,exploration,0.9988686,0.0003873706,0
2250,1.0,0.99873465,0.5463728,exploration,0.99868923,4.541874e-05,0
2251,1.0,0.99870825,0.547519,exploration,0.99866736,4.0888786e-05,0
2252,1.0,0.99871194,0.5459231,exploration,0.9986701,4.184246e-05,0
2253,1.0,0.99870884,0.54233617,exploitation,0.99866736,4.1484833e-05,0
2254,1.0,0.9992557,0.54752547,exploration,0.99886763,0.00038808584,0
2255,1.0,0.9987159,0.53559595,exploitation,0.9986732,4.2676926e-05,0
2256,1.0,0.9992461,0.54472995,exploration,0.99885666,0.00038945675,0
2257,1.0,0.9987097,0.5348967,exploitation,0.9986683,4.1365623e-05,0
2258,1.0,0.9992454,0.5459935,exploration,0.9988562,0.00038921833,0
2259,1.0,0.9987136,0.53612995,exploitation,0.99867177,4.184246e-05,0
2260,1.0,0.99924785,0.5482278,exploration,0.99885905,0.0003888011,0
2261,1.0,0.99872005,0.53793687,exploitation,0.9986772,4.285574e-05,0
2262,1.0,0.9992512,0.5505656,exploration,0.998863,0.00038820505,0
2263,1.0,0.99872667,0.5399655,exploitation,0.9986829,4.374981e-05,0
2264,1.0,0.9992549,0.5527897,exploration,0.9988673,0.000387609,0
2265,1.0,0.9987331,0.5421304,exploitation,0.9986884,4.4703484e-05,0
2266,1.0,0.9992588,0.5548796,exploration,0.99887186,0.00038695335,0
2267,1.0,0.9987393,0.5444078,exploration,0.9986935,4.5776367e-05,0
2268,1.0,0.9987124,0.545562,exploration,0.9986714,4.1007996e-05,0
2269,1.0,0.9987161,0.5439554,exploitation,0.99867415,4.196167e-05,0
2270,1.0,0.9992632,0.5510671,exploration,0.9988765,0.00038671494,0
2271,1.0,0.99873286,0.5386927,exploitation,0.9986879,4.4941902e-05,0
2272,1.0,0.9992561,0.5488939,exploration,0.99886835,0.0003877282,0
2273,1.0,0.99872845,0.5384471,exploitation,0.99868435,4.4107437e-05,0
2274,1.0,0.9992563,0.55013764,exploration,0.9988686,0.0003877282,0
2275,1.0,0.9987325,0.53989154,exploitation,0.9986878,4.4703484e-05,0
2276,1.0,0.9992592,0.5521981,exploration,0.99887186,0.00038731098,0
2277,1.0,0.9987386,0.5418532,exploitation,0.9986929,4.5657158e-05,0
2278,1.0,0.99926287,0.55436623,exploration,0.99887604,0.00038683414,0
2279,1.0,0.99874496,0.544019,exploitation,0.99869823,4.673004e-05,0
2280,1.0,0.9992668,0.55647975,exploration,0.99888057,0.0003862381,0
2281,1.0,0.9987513,0.5463025,exploration,0.99870336,4.7922134e-05,0
2282,1.0,0.99872535,0.5474148,exploration,0.99868196,4.339218e-05,0
2283,1.0,0.99872893,0.54576755,exploration,0.9986847,4.4226646e-05,0
2284,1.0,0.99872583,0.5421304,exploitation,0.99868184,4.3988228e-05,0
2285,1.0,0.99926645,0.5475376,exploration,0.99887925,0.00038719177,0
2286,1.0,0.9987332,0.53526145,exploitation,0.9986879,4.529953e-05,0
2287,1.0,0.9992567,0.54477566,exploration,0.9988682,0.00038844347,0
2288,1.0,0.99872714,0.53452,exploitation,0.99868315,4.3988228e-05,0
2289,1.0,0.99925596,0.5460465,exploration,0.99886763,0.00038832426,0
2290,1.0,0.9987311,0.53573227,exploitation,0.9986866,4.4465065e-05,0
2291,1.0,0.99925834,0.54823524,exploration,0.99887043,0.00038790703,0
2292,1.0,0.9987373,0.5375362,exploitation,0.998692,4.529953e-05,0
2293,1.0,0.99926156,0.55049187,exploration,0.99887437,0.00038719177,0
2294,1.0,0.9987436,0.53958255,exploitation,0.99869746,4.6133995e-05,0
2295,1.0,0.99926525,0.55262065,exploration,0.99887866,0.00038659573,0
2296,1.0,0.99874973,0.5417836,exploitation,0.99870265,4.708767e-05,0
2297,1.0,0.9992692,0.5546194,exploration,0.9988833,0.00038588047,0
2298,1.0,0.99875546,0.5441091,exploitation,0.99870765,4.7802925e-05,0
2299,1.0,0.99927324,0.5565436,exploration,0.9988881,0.0003851652,0
2300,1.0,0.9987612,0.54653436,exploration,0.9987124,4.87566e-05,0
2301,1.0,0.99873585,0.54766506,exploration,0.9986915,4.4345856e-05,0
2302,1.0,0.9987394,0.5460081,exploration,0.99869424,4.518032e-05,0
2303,1.0,0.9987363,0.54235196,exploitation,0.9986914,4.4941902e-05,0
2304,1.0,0.9992729,0.5471402,exploration,0.998887,0.00038588047,0
2305,1.0,0.9987419,0.5356562,exploitation,0.99869615,4.5776367e-05,0
2306,1.0,0.99926335,0.54447937,exploration,0.9988763,0.00038707256,0
2307,1.0,0.9987361,0.5350377,exploitation,0.99869174,4.4345856e-05,0
2308,1.0,0.99926287,0.5458885,exploration,0.9988759,0.00038695335,0
2309,1.0,0.99874026,0.5363012,exploitation,0.99869543,4.4822693e-05,0
2310,1.0,0.99926525,0.54824156,exploration,0.9988789,0.0003863573,0
2311,1.0,0.99874675,0.53810275,exploitation,0.998701,4.5776367e-05,0
2312,1.0,0.9992685,0.55067164,exploration,0.9988827,0.00038576126,0
2313,1.0,0.99875355,0.5401094,exploitation,0.9987068,4.673004e-05,0
2314,1.0,0.99927205,0.552962,exploration,0.998887,0.000385046,0
2315,1.0,0.99876,0.5422489,exploitation,0.9987123,4.7683716e-05,0
2316,1.0,0.99927586,0.5550919,exploration,0.99889153,0.00038433075,0
2317,1.0,0.99876606,0.5445051,exploration,0.99871755,4.851818e-05,0
2318,1.0,0.9987394,0.54567486,exploration,0.99869555,4.386902e-05,0
2319,1.0,0.9987431,0.5440372,exploitation,0.99869823,4.4882298e-05,0
2320,1.0,0.99928015,0.55122954,exploration,0.998896,0.00038415194,0
2321,1.0,0.9987596,0.53867465,exploitation,0.9987118,4.7802925e-05,0
2322,1.0,0.9992729,0.5490507,exploration,0.9988877,0.0003851652,0
2323,1.0,0.9987552,0.5384383,exploitation,0.99870837,4.684925e-05,0
2324,1.0,0.9992731,0.5503092,exploration,0.9988881,0.000385046,0
2325,1.0,0.99875915,0.53990173,exploitation,0.9987118,4.7326088e-05,0
2326,1.0,0.999276,0.55235714,exploration,0.9988914,0.00038456917,0
2327,1.0,0.9987651,0.54188293,exploitation,0.99871683,4.8279762e-05,0
2328,1.0,0.99927956,0.55449516,exploration,0.9988955,0.00038403273,0
2329,1.0,0.99877125,0.54407257,exploitation,0.9987219,4.9352646e-05,0
2330,1.0,0.9992835,0.5565744,exploration,0.99890006,0.00038343668,0
2331,1.0,0.99877733,0.5463848,exploration,0.998727,5.030632e-05,0
2332,1.0,0.9987519,0.54751194,exploration,0.998706,4.5895576e-05,0
2333,1.0,0.99875534,0.54583097,exploration,0.9987086,4.673004e-05,0
2334,1.0,0.99875224,0.54214156,exploitation,0.99870574,4.6491623e-05,0
2335,1.0,0.9992829,0.5473939,exploration,0.99889874,0.00038415194,0
2336,1.0,0.9987589,0.5352561,exploitation,0.99871135,4.7564507e-05,0
2337,1.0,0.99927324,0.5446839,exploration,0.9988877,0.00038552284,0
2338,1.0,0.99875295,0.5345737,exploitation,0.9987068,4.6133995e-05,0
2339,1.0,0.99927264,0.5460291,exploration,0.99888724,0.00038540363,0
2340,1.0,0.9987569,0.5358211,exploitation,0.9987104,4.6491623e-05,0
2341,1.0,0.9992749,0.5482703,exploration,0.9988902,0.00038468838,0
2342,1.0,0.9987631,0.5376389,exploitation,0.99871576,4.7326088e-05,0
2343,1.0,0.9992781,0.55056226,exploration,0.99889404,0.00038409233,0
2344,1.0,0.99876934,0.5396899,exploitation,0.9987212,4.8160553e-05,0
2345,1.0,0.9992817,0.5527149,exploration,0.99889827,0.00038343668,0
2346,1.0,0.9987754,0.5418933,exploitation,0.9987263,4.9114227e-05,0
2347,1.0,0.9992855,0.55472916,exploration,0.9989028,0.00038272142,0
2348,1.0,0.99878114,0.5442226,exploration,0.9987313,4.9829483e-05,0
2349,1.0,0.99875486,0.5454063,exploration,0.9987097,4.518032e-05,0
2350,1.0,0.99875855,0.543748,exploitation,0.9987124,4.6133995e-05,0
2351,1.0,0.99928975,0.5506244,exploration,0.99890757,0.00038218498,0
2352,1.0,0.998774,0.5384406,exploitation,0.9987251,4.887581e-05,0
2353,1.0,0.9992828,0.5484811,exploration,0.99889934,0.00038343668,0
2354,1.0,0.9987697,0.5382785,exploitation,0.9987218,4.7922134e-05,0
2355,1.0,0.99928313,0.54981357,exploration,0.9988998,0.00038331747,0
2356,1.0,0.99877375,0.53978115,exploitation,0.99872535,4.839897e-05,0
2357,1.0,0.9992859,0.55194676,exploration,0.99890316,0.00038272142,0
2358,1.0,0.99877983,0.5417709,exploitation,0.9987305,4.9352646e-05,0
2359,1.0,0.9992894,0.5541733,exploration,0.9989073,0.00038206577,0
2360,1.0,0.99878615,0.5439484,exploitation,0.99873585,5.030632e-05,0
2361,1.0,0.9992932,0.55633575,exploration,0.99891174,0.00038146973,0
2362,1.0,0.9987923,0.54623634,exploration,0.998741,5.13196e-05,0
2363,1.0,0.9987674,0.5473471,exploration,0.9987203,4.708767e-05,0
2364,1.0,0.9987708,0.5456274,exploration,0.99872285,4.7922134e-05,0
2365,1.0,0.9987676,0.5418963,exploitation,0.99872005,4.7564507e-05,0
2366,1.0,0.9992925,0.54719424,exploration,0.9989103,0.00038218498,0
2367,1.0,0.9987741,0.5349466,exploitation,0.9987255,4.863739e-05,0
2368,1.0,0.9992829,0.5445268,exploration,0.9988992,0.0003836751,0
2369,1.0,0.9987684,0.53426075,exploitation,0.99872106,4.7326088e-05,0
2370,1.0,0.9992823,0.54590327,exploration,0.99889886,0.00038343668,0
2371,1.0,0.9987723,0.5355056,exploitation,0.99872464,4.7683716e-05,0
2372,1.0,0.99928457,0.5481398,exploration,0.9989017,0.00038284063,0
2373,1.0,0.9987784,0.5373236,exploitation,0.99873,4.839897e-05,0
2374,1.0,0.9992878,0.5504026,exploration,0.99890554,0.0003822446,0
2375,1.0,0.9987845,0.53938305,exploitation,0.99873537,4.9114227e-05,0
2376,1.0,0.9992912,0.5525144,exploration,0.99890983,0.00038135052,0
2377,1.0,0.9987903,0.5416044,exploitation,0.9987404,4.9948692e-05,0
2378,1.0,0.999295,0.5544866,exploration,0.99891436,0.00038063526,0
2379,1.0,0.99879587,0.5439587,exploitation,0.9987452,5.0663948e-05,0
2380,1.0,0.99929893,0.5563855,exploration,0.9989191,0.0003798008,0
2381,1.0,0.99880123,0.5464183,exploration,0.99874985,5.1379204e-05,0
2382,1.0,0.99877673,0.54756004,exploration,0.9987295,4.720688e-05,0
2383,1.0,0.9987802,0.5458395,exploration,0.99873227,4.7922134e-05,0
2384,1.0,0.99877685,0.5420951,exploitation,0.9987294,4.7445297e-05,0
2385,1.0,0.99929833,0.5466583,exploration,0.99891794,0.00038039684,0
2386,1.0,0.9987815,0.5353687,exploitation,0.99873334,4.8160553e-05,0
2387,1.0,0.9992889,0.5440994,exploitation,0.9989073,0.00038158894,0
2388,1.0,0.9993026,0.5449555,exploration,0.9989236,0.00037902594,0
2389,1.0,0.99877757,0.5386624,exploitation,0.9987313,4.6253204e-05,0
2390,1.0,0.9992937,0.5537137,exploration,0.998914,0.0003796816,0
2391,1.0,0.9987986,0.54292756,exploitation,0.99874914,4.9471855e-05,0
2392,1.0,0.9993001,0.5581715,exploration,0.998922,0.00037813187,0
2393,1.0,0.9988096,0.5453261,exploration,0.9987587,5.0902367e-05,0
2394,1.0,0.9987779,0.5468197,exploration,0.998733,4.4941902e-05,0
2395,1.0,0.998782,0.54539156,exploration,0.9987363,4.5657158e-05,0
2396,1.0,0.9987791,0.54181725,exploitation,0.99873394,4.518032e-05,0
2397,1.0,0.99929965,0.5508872,exploration,0.9989221,0.00037753582,0
2398,1.0,0.9987949,0.5337895,exploitation,0.998747,4.7922134e-05,0
2399,1.0,0.99928826,0.5472716,exploration,0.9989095,0.00037878752,0
2400,1.0,0.9987866,0.53265905,exploitation,0.99874085,4.5776367e-05,0
2401,1.0,0.9992866,0.54772484,exploration,0.99890816,0.0003784299,0
2402,1.0,0.9987878,0.5338757,exploitation,0.9987425,4.529953e-05,0
2403,1.0,0.99928844,0.5489683,exploration,0.998911,0.0003774166,0
2404,1.0,0.9987909,0.53591746,exploitation,0.9987458,4.5120716e-05,0
2405,1.0,0.99929166,0.5502707,exploration,0.9989152,0.00037646294,0
2406,1.0,0.9987942,0.53835285,exploitation,0.99874926,4.4941902e-05,0
2407,1.0,0.9992955,0.5515776,exploration,0.9989201,0.00037539005,0
2408,1.0,0.99879766,0.5410149,exploitation,0.9987527,4.4941902e-05,0
2409,1.0,0.99929965,0.55299026,exploration,0.99892527,0.00037437677,0
2410,1.0,0.99880147,0.5437975,exploitation,0.9987564,4.506111e-05,0
2411,1.0,0.99930394,0.5546152,exploration,0.99893063,0.0003733039,0
2412,1.0,0.9988059,0.5466126,exploration,0.9987606,4.529953e-05,0
2413,1.0,0.99878615,0.54757726,exploration,0.99874413,4.2021275e-05,0
2414,1.0,0.99878913,0.5456955,exploration,0.9987464,4.273653e-05,0
2415,1.0,0.99878544,0.5418577,exploitation,0.99874336,4.208088e-05,0
2416,1.0,0.999303,0.54426235,exploration,0.9989293,0.00037366152,0
2417,1.0,0.99878424,0.5357444,exploitation,0.9987429,4.1365623e-05,0
2418,1.0,0.9992945,0.5423208,exploitation,0.99891996,0.0003745556,0
2419,1.0,0.9993049,0.54384965,exploitation,0.9989324,0.00037246943,0
2420,1.0,0.9993068,0.549291,exploration,0.9989353,0.00037151575,0
2421,1.0,0.9987956,0.5452946,exploration,0.99875426,4.1365623e-05,0
2422,1.0,0.9987847,0.5488631,exploration,0.99874556,3.916025e-05,0
2423,1.0,0.99879324,0.54843456,exploration,0.99875283,4.041195e-05,0
2424,1.0,0.9987923,0.54540414,exploration,0.9987525,3.9815903e-05,0
2425,1.0,0.9987853,0.5409347,exploitation,0.9987471,3.8206577e-05,0
2426,1.0,0.99930227,0.55186564,exploration,0.9989316,0.0003706813,0
2427,1.0,0.9988028,0.5314009,exploitation,0.9987618,4.1007996e-05,0
2428,1.0,0.99928826,0.54826254,exploration,0.9989165,0.00037175417,0
2429,1.0,0.9987937,0.5293998,exploitation,0.9987556,3.8146973e-05,0
2430,1.0,0.9992849,0.54848176,exploration,0.99891376,0.00037115812,0
2431,1.0,0.9987935,0.5301285,exploitation,0.99875677,3.671646e-05,0
2432,1.0,0.9992859,0.5491327,exploration,0.9989157,0.00037020445,0
2433,1.0,0.9987943,0.53198385,exploitation,0.9987589,3.540516e-05,0
2434,1.0,0.99928844,0.54958296,exploration,0.9989196,0.00036883354,0
2435,1.0,0.9987947,0.5344818,exploitation,0.9987607,3.3974648e-05,0
2436,1.0,0.99929214,0.54993474,exploration,0.99892443,0.00036770105,0
2437,1.0,0.9987949,0.53739285,exploitation,0.99876225,3.2663345e-05,0
2438,1.0,0.99929655,0.5504399,exploration,0.99893004,0.00036650896,0
2439,1.0,0.99879587,0.54054,exploitation,0.99876416,3.170967e-05,0
2440,1.0,0.9993013,0.55132324,exploration,0.998936,0.00036531687,0
2441,1.0,0.9987979,0.5437637,exploitation,0.9987668,3.1113625e-05,0
2442,1.0,0.9993063,0.5527265,exploration,0.99894196,0.0003643632,0
2443,1.0,0.99880147,0.54692703,exploration,0.9987703,3.117323e-05,0
2444,1.0,0.99878687,0.5476865,exploration,0.9987583,2.8550625e-05,0
2445,1.0,0.99878913,0.5456581,exploration,0.9987601,2.9027462e-05,0
2446,1.0,0.99878496,0.54176325,exploitation,0.99875665,2.8312206e-05,0
2447,1.0,0.99930525,0.5419541,exploitation,0.9989405,0.00036472082,0
2448,1.0,0.9993061,0.541776,exploitation,0.99894243,0.00036364794,0
2449,1.0,0.9993055,0.546499,exploration,0.99894255,0.00036293268,0
2450,1.0,0.99878746,0.54521024,exploration,0.9987614,2.604723e-05,0
2451,1.0,0.9987832,0.5477337,exploration,0.99875784,2.5331974e-05,0
2452,1.0,0.99878913,0.54665613,exploration,0.9987631,2.604723e-05,0
