step,reward,confidence_level,fatigue_level,current_mode,predicted_confidence,confidence_error_history,mode_error_history
2117,1.0,0.99929035,0.5215783,exploitation,0.99856037,0.0007299781,0
2118,1.0,0.999564,0.54071933,exploration,0.99928206,0.00028192997,0
2119,1.0,0.9992914,0.5218213,exploitation,0.9985625,0.0007289052,0
2120,1.0,0.9995648,0.54103124,exploration,0.99928325,0.00028157234,0
2121,1.0,0.99929273,0.5219906,exploitation,0.9985649,0.0007278323,0
2122,1.0,0.99956566,0.5413952,exploration,0.9992842,0.00028145313,0
2123,1.0,0.99929404,0.5221076,exploitation,0.99856746,0.0007265806,0
2124,1.0,0.9995665,0.5417617,exploration,0.99928516,0.00028133392,0
2125,1.0,0.99929535,0.522208,exploitation,0.99856997,0.0007253885,0
2126,1.0,0.9995672,0.5420847,exploration,0.9992861,0.0002810955,0
2127,1.0,0.99929655,0.52233005,exploitation,0.99857235,0.00072419643,0
2128,1.0,0.9995679,0.5423353,exploration,0.99928707,0.0002808571,0
2129,1.0,0.99929774,0.52250195,exploitation,0.9985746,0.00072312355,0
2130,1.0,0.99956864,0.5425094,exploration,0.99928814,0.00028049946,0
2131,1.0,0.9992988,0.5227341,exploitation,0.99857664,0.0007221699,0
2132,1.0,0.99956936,0.5426274,exploration,0.99928916,0.00028020144,0
2133,1.0,0.9992999,0.52301705,exploitation,0.9985784,0.0007214546,0
2134,1.0,0.9995701,0.5427253,exploration,0.99929035,0.0002797246,0
2135,1.0,0.99930096,0.52332646,exploitation,0.9985802,0.00072073936,0
2136,1.0,0.9995708,0.54284257,exploration,0.99929154,0.00027924776,0
2137,1.0,0.999302,0.52363145,exploitation,0.9985821,0.0007199049,0
2138,1.0,0.9995716,0.5430093,exploration,0.99929273,0.00027889013,0
2139,1.0,0.9993031,0.52390546,exploitation,0.99858403,0.00071907043,0
2140,1.0,0.99957234,0.5432376,exploration,0.9992938,0.0002785325,0
2141,1.0,0.9993042,0.5241335,exploitation,0.9985862,0.00071799755,0
2142,1.0,0.9995732,0.54351926,exploration,0.9992949,0.0002782941,0
2143,1.0,0.99930537,0.52431643,exploitation,0.9985884,0.0007169843,0
2144,1.0,0.9995739,0.54383,exploration,0.99929595,0.00027793646,0
2145,1.0,0.9993067,0.5244692,exploitation,0.99859077,0.0007159114,0
2146,1.0,0.9995747,0.5441384,exploration,0.9992969,0.00027781725,0
2147,1.0,0.9993079,0.52461475,exploitation,0.99859303,0.0007148385,0
2148,1.0,0.99957544,0.54441625,exploration,0.99929786,0.00027757883,0
2149,1.0,0.99930906,0.5247761,exploitation,0.9985953,0.0007137656,0
2150,1.0,0.99957615,0.5446475,exploration,0.9992988,0.0002773404,0
2151,1.0,0.99931014,0.5249713,exploitation,0.99859744,0.00071269274,0
2152,1.0,0.99957687,0.5448309,exploration,0.9992999,0.00027698278,0
2153,1.0,0.9993112,0.5252052,exploitation,0.99859935,0.0007118583,0
2154,1.0,0.99957746,0.5449816,exploration,0.99930096,0.00027650595,0
2155,1.0,0.9993123,0.5254685,exploitation,0.99860126,0.0007110238,0
2156,1.0,0.9995782,0.54512507,exploration,0.999302,0.00027614832,0
2157,1.0,0.99931324,0.52574545,exploitation,0.99860317,0.00071007013,0
2158,1.0,0.9995789,0.5452852,exploration,0.9993032,0.00027567148,0
2159,1.0,0.9993143,0.52601606,exploitation,0.9986051,0.00070923567,0
2160,1.0,0.9995797,0.5454792,exploration,0.9993043,0.00027543306,0
2161,1.0,0.9993154,0.52626425,exploitation,0.9986071,0.000708282,0
2162,1.0,0.99958044,0.5457121,exploration,0.99930537,0.00027507544,0
2163,1.0,0.9993166,0.52648246,exploration,0.9986091,0.0007074475,0
2164,1.0,0.9992964,0.52594525,exploitation,0.99855703,0.0007393956,0
2165,1.0,0.99957854,0.53341806,exploration,0.9993061,0.00027245283,0
2166,1.0,0.9992993,0.51069415,exploitation,0.9985783,0.0007209778,0
2167,1.0,0.99956864,0.53207934,exploration,0.99928695,0.00028169155,0
2168,1.0,0.9992962,0.5085091,exploitation,0.99857616,0.0007200241,0
2169,1.0,0.9995671,0.5335062,exploration,0.9992848,0.0002822876,0
2170,1.0,0.9992964,0.50746024,exploitation,0.99858165,0.0007147789,0
2171,1.0,0.999566,0.53361094,exploration,0.9992842,0.00028181076,0
2172,1.0,0.99929535,0.5074422,exploitation,0.99858356,0.00071179867,0
2173,1.0,0.9995652,0.5324919,exploration,0.99928504,0.00028014183,0
2174,1.0,0.9992932,0.5084432,exploitation,0.998582,0.0007112026,0
2175,1.0,0.9995647,0.53069407,exploration,0.9992872,0.00027751923,0
2176,1.0,0.9992906,0.5101075,exploitation,0.99857867,0.0007119179,0
2177,1.0,0.9995648,0.52894694,exploration,0.9992901,0.0002747178,0
2178,1.0,0.9992884,0.51191014,exploitation,0.99857545,0.00071293116,0
2179,1.0,0.9995654,0.52789634,exploration,0.9992933,0.0002720952,0
2180,1.0,0.9992872,0.51334137,exploitation,0.998574,0.0007131696,0
2181,1.0,0.99956614,0.5278943,exploration,0.99929595,0.00027018785,0
2182,1.0,0.9992872,0.51405436,exploitation,0.99857557,0.00071161985,0
2183,1.0,0.999567,0.52891576,exploration,0.99929774,0.00026923418,0
2184,1.0,0.99928826,0.5139523,exploitation,0.99858,0.000708282,0
2185,1.0,0.99956757,0.53061306,exploration,0.99929833,0.00026923418,0
2186,1.0,0.9992901,0.51319873,exploitation,0.99858606,0.00070405006,0
2187,1.0,0.9995679,0.5324624,exploration,0.9992981,0.00026983023,0
2188,1.0,0.99929214,0.51215374,exploitation,0.99859256,0.0006995797,0
2189,1.0,0.99956805,0.53393835,exploration,0.9992975,0.00027054548,0
2190,1.0,0.99929404,0.51125276,exploitation,0.99859804,0.00069600344,0
2191,1.0,0.99956805,0.5346681,exploration,0.99929714,0.0002709031,0
2192,1.0,0.999295,0.5108572,exploitation,0.9986015,0.00069350004,0
2193,1.0,0.99956805,0.5345413,exploration,0.9992974,0.0002706647,0
2194,1.0,0.99929523,0.51112974,exploitation,0.9986027,0.00069254637,0
2195,1.0,0.99956816,0.5337359,exploration,0.9992986,0.0002695918,0
2196,1.0,0.99929476,0.511994,exploitation,0.998602,0.0006927848,0
2197,1.0,0.9995685,0.5326424,exploration,0.9993005,0.0002680421,0
2198,1.0,0.99929416,0.5131879,exploitation,0.99860054,0.00069361925,0
2199,1.0,0.9995691,0.5317155,exploration,0.99930274,0.00026637316,0
2200,1.0,0.9992938,0.5143712,exploitation,0.9985996,0.0006942153,0
2201,1.0,0.99956995,0.53131545,exploration,0.999305,0.00026494265,0
2202,1.0,0.99929404,0.5152397,exploitation,0.99859995,0.0006940961,0
2203,1.0,0.9995709,0.53159726,exploration,0.9993069,0.00026398897,0
2204,1.0,0.999295,0.5156135,exploitation,0.9986022,0.0006927848,0
2205,1.0,0.99957186,0.5324821,exploration,0.9993082,0.00026363134,0
2206,1.0,0.99929655,0.51548177,exploitation,0.998606,0.0006905198,0
2207,1.0,0.9995727,0.53370637,exploration,0.9993087,0.00026398897,0
2208,1.0,0.99929845,0.5149948,exploitation,0.99861073,0.0006877184,0
2209,1.0,0.9995733,0.5349228,exploration,0.9993088,0.0002644658,0
2210,1.0,0.99930036,0.5144076,exploitation,0.9986155,0.00068485737,0
2211,1.0,0.99957377,0.53581333,exploration,0.9993088,0.00026494265,0
2212,1.0,0.9993019,0.51399255,exploitation,0.9986193,0.0006825924,0
2213,1.0,0.9995741,0.53618586,exploration,0.99930906,0.00026506186,0
2214,1.0,0.999303,0.51394624,exploitation,0.9986217,0.0006812811,0
2215,1.0,0.9995745,0.53602904,exploration,0.9993098,0.00026470423,0
2216,1.0,0.9993036,0.5143267,exploitation,0.9986228,0.00068080425,0
2217,1.0,0.99957484,0.5355063,exploration,0.999311,0.00026386976,0
2218,1.0,0.9993037,0.5150455,exploitation,0.9986228,0.00068092346,0
2219,1.0,0.99957544,0.5348899,exploration,0.99931264,0.00026279688,0
2220,1.0,0.99930394,0.51591206,exploitation,0.99862266,0.0006812811,0
2221,1.0,0.99957615,0.53446186,exploration,0.99931455,0.0002616048,0
2222,1.0,0.9993043,0.51670545,exploitation,0.9986229,0.0006814003,0
2223,1.0,0.9995771,0.5344188,exploration,0.9993162,0.00026088953,0
2224,1.0,0.9993051,0.51724684,exploitation,0.9986242,0.00068092346,0
2225,1.0,0.99957806,0.53481483,exploration,0.99931765,0.0002604127,0
2226,1.0,0.9993063,0.5174519,exploitation,0.9986267,0.00067961216,0
2227,1.0,0.9995789,0.53555685,exploration,0.9993187,0.00026017427,0
2228,1.0,0.9993079,0.5173503,exploitation,0.99863017,0.0006777048,0
2229,1.0,0.9995797,0.5364483,exploration,0.9993193,0.0002604127,0
2230,1.0,0.99930966,0.51706934,exploitation,0.9986338,0.00067585707,0
2231,1.0,0.9995803,0.53725994,exploration,0.9993197,0.0002606511,0
2232,1.0,0.9993112,0.5167864,exploitation,0.9986374,0.0006738305,0
2233,1.0,0.9995809,0.53780526,exploration,0.99932003,0.00026088953,0
2234,1.0,0.9993125,0.51666826,exploitation,0.99864024,0.0006722808,0
2235,1.0,0.9995814,0.5379971,exploration,0.9993206,0.00026077032,0
2236,1.0,0.9993135,0.51681465,exploitation,0.99864215,0.0006713271,0
2237,1.0,0.9995819,0.5378707,exploration,0.99932146,0.0002604127,0
2238,1.0,0.9993142,0.5172293,exploitation,0.9986432,0.0006709695,0
2239,1.0,0.99958247,0.53756404,exploration,0.9993228,0.00025969744,0
2240,1.0,0.9993148,0.5178266,exploitation,0.9986438,0.0006709695,0
2241,1.0,0.9995832,0.53726524,exploration,0.9993242,0.00025898218,0
2242,1.0,0.9993154,0.5184681,exploitation,0.9986444,0.0006709695,0
2243,1.0,0.9995839,0.5371456,exploration,0.99932575,0.00025814772,0
2244,1.0,0.9993161,0.51901186,exploitation,0.9986455,0.00067061186,0
2245,1.0,0.99958473,0.5373033,exploration,0.9993272,0.00025755167,0
2246,1.0,0.99931717,0.51935923,exploitation,0.9986473,0.0006698966,0
2247,1.0,0.99958557,0.53773725,exploration,0.99932826,0.00025731325,0
2248,1.0,0.9993185,0.5194827,exploitation,0.9986498,0.0006687045,0
2249,1.0,0.9995864,0.53835565,exploration,0.9993291,0.00025731325,0
2250,1.0,0.9993199,0.51943,exploitation,0.9986527,0.0006672144,0
2251,1.0,0.99958724,0.5390133,exploration,0.9993298,0.00025743246,0
2252,1.0,0.99932134,0.5193042,exploitation,0.9986558,0.00066554546,0
2253,1.0,0.99958783,0.5395629,exploration,0.9993303,0.00025755167,0
2254,1.0,0.9993228,0.51922596,exploitation,0.99865866,0.00066411495,0
2255,1.0,0.99958843,0.5399029,exploration,0.9993309,0.00025755167,0
2256,1.0,0.99932384,0.51929176,exploitation,0.9986609,0.00066292286,0
2257,1.0,0.999589,0.5400083,exploration,0.99933165,0.00025737286,0
2258,1.0,0.9993248,0.5195428,exploitation,0.9986625,0.0006623268,0
2259,1.0,0.9995896,0.5399342,exploration,0.9993326,0.00025701523,0
2260,1.0,0.99932563,0.5199547,exploitation,0.99866366,0.0006619692,0
2261,1.0,0.9995902,0.5397923,exploration,0.9993339,0.00025629997,0
2262,1.0,0.99932635,0.5204513,exploitation,0.9986646,0.00066173077,0
2263,1.0,0.99959093,0.53970873,exploration,0.9993352,0.00025570393,0
2264,1.0,0.9993272,0.5209339,exploitation,0.9986658,0.00066137314,0
2265,1.0,0.99959165,0.5397813,exploration,0.99933654,0.00025510788,0
2266,1.0,0.99932814,0.5213159,exploitation,0.99866736,0.0006607771,0
2267,1.0,0.9995925,0.54004765,exploration,0.9993376,0.00025486946,0
2268,1.0,0.9993292,0.52155036,exploitation,0.9986694,0.0006598234,0
2269,1.0,0.9995933,0.54047817,exploration,0.9993387,0.00025463104,0
2270,1.0,0.9993305,0.5216427,exploitation,0.9986719,0.0006586313,0
2271,1.0,0.99959403,0.5409902,exploration,0.9993394,0.00025463104,0
2272,1.0,0.9993318,0.5216459,exploitation,0.9986745,0.0006572604,0
2273,1.0,0.99959475,0.54148,exploration,0.9993401,0.00025463104,0
2274,1.0,0.9993331,0.5216393,exploitation,0.9986771,0.0006560087,0
2275,1.0,0.99959534,0.5418585,exploration,0.99934083,0.00025451183,0
2276,1.0,0.9993343,0.5217006,exploitation,0.99867934,0.00065493584,0
2277,1.0,0.99959606,0.5420799,exploration,0.99934155,0.00025451183,0
2278,1.0,0.99933535,0.52187896,exploitation,0.99868125,0.0006541014,0
2279,1.0,0.99959666,0.54215485,exploration,0.9993425,0.0002541542,0
2280,1.0,0.9993362,0.5221804,exploitation,0.9986827,0.0006535053,0
2281,1.0,0.99959725,0.54214275,exploration,0.99934345,0.00025379658,0
2282,1.0,0.99933714,0.5225684,exploitation,0.998684,0.0006531477,0
2283,1.0,0.99959785,0.5421286,exploration,0.99934465,0.00025320053,0
2284,1.0,0.999338,0.52298003,exploitation,0.9986853,0.00065267086,0
2285,1.0,0.99959856,0.5421926,exploration,0.99934584,0.0002527237,0
2286,1.0,0.9993389,0.52334857,exploitation,0.99868673,0.000652194,0
2287,1.0,0.9995993,0.5423823,exploration,0.9993469,0.00025236607,0
2288,1.0,0.9993399,0.52362657,exploitation,0.9986885,0.00065135956,0
2289,1.0,0.9996001,0.54269934,exploration,0.999348,0.00025212765,0
2290,1.0,0.9993411,0.5238006,exploitation,0.99869066,0.0006504059,0
2291,1.0,0.9996008,0.5431018,exploration,0.9993488,0.00025200844,0
2292,1.0,0.99934226,0.52389336,exploitation,0.99869305,0.0006492138,0
2293,1.0,0.99960154,0.54352164,exploration,0.99934965,0.00025188923,0
2294,1.0,0.99934345,0.52395415,exploitation,0.9986953,0.0006481409,0
2295,1.0,0.99960226,0.54388964,exploration,0.99935037,0.00025188923,0
2296,1.0,0.99934465,0.5240398,exploitation,0.9986975,0.0006471276,0
2297,1.0,0.99960285,0.54415864,exploration,0.9993511,0.00025177002,0
2298,1.0,0.9993457,0.5241952,exploitation,0.99869955,0.00064617395,0
2299,1.0,0.99960345,0.5443187,exploration,0.99935204,0.0002514124,0
2300,1.0,0.9993467,0.5244382,exploitation,0.9987012,0.0006454587,0
2301,1.0,0.99960405,0.5443976,exploration,0.999353,0.00025105476,0
2302,1.0,0.9993476,0.52475494,exploitation,0.99870265,0.00064498186,0
2303,1.0,0.99960464,0.54445,exploration,0.99935395,0.00025069714,0
2304,1.0,0.99934846,0.5251073,exploitation,0.9987041,0.0006443858,0
2305,1.0,0.99960536,0.5445355,exploration,0.99935514,0.0002502203,0
2306,1.0,0.9993494,0.5254474,exploitation,0.9987056,0.00064378977,0
2307,1.0,0.9996061,0.54469883,exploration,0.9993561,0.00024998188,0
2308,1.0,0.99935037,0.5257346,exploitation,0.9987073,0.0006430745,0
2309,1.0,0.9996068,0.5449544,exploration,0.99935716,0.00024962425,0
2310,1.0,0.99935144,0.52594954,exploitation,0.9987092,0.00064224005,0
2311,1.0,0.9996075,0.545284,exploration,0.9993581,0.00024938583,0
2312,1.0,0.99935263,0.5260986,exploitation,0.99871135,0.0006412864,0
2313,1.0,0.9996082,0.545645,exploration,0.99935883,0.00024938583,0
2314,1.0,0.9993537,0.52621114,exploitation,0.9987135,0.0006402135,0
2315,1.0,0.9996088,0.5459866,exploration,0.99935967,0.00024914742,0
2316,1.0,0.9993549,0.52632713,exploitation,0.9987155,0.000639379,0
2317,1.0,0.99960953,0.54626787,exploration,0.9993605,0.0002490282,0
2318,1.0,0.999356,0.52648306,exploration,0.99871755,0.00063842535,0
2319,1.0,0.9993363,0.52611613,exploitation,0.9986675,0.0006688237,0
2320,1.0,0.9996075,0.5330468,exploration,0.9993612,0.0002462864,0
2321,1.0,0.9993382,0.5103077,exploitation,0.99868625,0.0006519556,0
2322,1.0,0.99959785,0.53256536,exploration,0.9993425,0.0002553463,0
2323,1.0,0.9993357,0.5081844,exploitation,0.9986864,0.000649333,0
2324,1.0,0.9995963,0.53404963,exploration,0.9993406,0.00025570393,0
2325,1.0,0.9993356,0.5071154,exploitation,0.9986915,0.0006440878,0
2326,1.0,0.99959487,0.53389084,exploration,0.9993399,0.00025498867,0
2327,1.0,0.99933404,0.50730485,exploitation,0.99869233,0.0006417036,0
2328,1.0,0.9995938,0.5323535,exploration,0.99934083,0.0002529621,0
2329,1.0,0.99933124,0.50867236,exploitation,0.99868983,0.0006414056,0
2330,1.0,0.9995932,0.5301711,exploration,0.9993432,0.00024998188,0
2331,1.0,0.99932814,0.5107107,exploitation,0.99868554,0.0006425977,0
2332,1.0,0.9995933,0.52826077,exploration,0.99934644,0.00024688244,0
2333,1.0,0.99932575,0.51273894,exploitation,0.99868196,0.00064378977,0
2334,1.0,0.9995939,0.5273662,exploration,0.99934965,0.00024425983,0
2335,1.0,0.99932444,0.5141438,exploitation,0.998681,0.00064343214,0
2336,1.0,0.9995946,0.5278022,exploration,0.99935204,0.0002425909,0
2337,1.0,0.9993247,0.5145683,exploitation,0.9986835,0.00064116716,0
2338,1.0,0.9995951,0.52938724,exploration,0.99935323,0.00024187565,0
2339,1.0,0.9993259,0.51400834,exploitation,0.9986889,0.00063699484,0
2340,1.0,0.99959546,0.53156507,exploration,0.99935323,0.00024223328,0
2341,1.0,0.9993278,0.5127928,exploitation,0.9986958,0.00063198805,0
2342,1.0,0.99959546,0.5336296,exploration,0.9993524,0.00024306774,0
2343,1.0,0.9993298,0.5114642,exploitation,0.99870217,0.0006276369,0
2344,1.0,0.99959534,0.5349576,exploration,0.99935144,0.0002439022,0
2345,1.0,0.9993311,0.5105855,exploitation,0.9987068,0.00062429905,0
2346,1.0,0.999595,0.53520644,exploration,0.99935097,0.00024402142,0
2347,1.0,0.99933136,0.5105254,exploitation,0.9987087,0.0006226301,0
2348,1.0,0.99959475,0.53443027,exploration,0.99935156,0.00024318695,0
2349,1.0,0.99933064,0.51132417,exploitation,0.9987081,0.0006225109,0
2350,1.0,0.99959475,0.5330508,exploration,0.99935323,0.00024151802,0
2351,1.0,0.99932957,0.51271015,exploitation,0.998706,0.0006235838,0
2352,1.0,0.9995951,0.5316794,exploration,0.9993555,0.00023961067,0
2353,1.0,0.9993286,0.5142351,exploitation,0.9987037,0.0006248951,0
2354,1.0,0.99959594,0.5308796,exploration,0.999358,0.00023794174,0
2355,1.0,0.99932826,0.5154434,exploitation,0.998703,0.0006252527,0
2356,1.0,0.9995968,0.5309671,exploration,0.99936014,0.00023663044,0
2357,1.0,0.99932885,0.5160215,exploitation,0.99870455,0.00062429905,0
2358,1.0,0.9995976,0.5319212,exploration,0.99936146,0.0002361536,0
2359,1.0,0.99933016,0.5158893,exploitation,0.99870825,0.00062191486,0
2360,1.0,0.9995983,0.53342557,exploration,0.99936205,0.00023627281,0
2361,1.0,0.9993319,0.5152122,exploitation,0.99871325,0.0006186366,0
2362,1.0,0.9995989,0.53500324,exploration,0.9993618,0.00023710728,0
2363,1.0,0.9993339,0.5143357,exploitation,0.9987185,0.00061541796,0
2364,1.0,0.99959916,0.5361848,exploration,0.99936146,0.00023770332,0
2365,1.0,0.99933547,0.51366025,exploitation,0.9987226,0.00061285496,0
2366,1.0,0.9995993,0.53666145,exploration,0.9993612,0.00023806095,0
2367,1.0,0.9993364,0.5134938,exploitation,0.998725,0.00061142445,0
2368,1.0,0.9995994,0.5363858,exploration,0.9993617,0.00023770332,0
2369,1.0,0.99933666,0.51393974,exploitation,0.9987256,0.0006110668,0
2370,1.0,0.99959964,0.53558004,exploration,0.99936277,0.00023686886,0
2371,1.0,0.9993364,0.51487434,exploitation,0.9987249,0.00061154366,0
2372,1.0,0.9996001,0.5346429,exploration,0.99936455,0.00023555756,0
2373,1.0,0.9993363,0.51601297,exploitation,0.9987238,0.00061249733,0
2374,1.0,0.9996008,0.5339934,exploration,0.9993666,0.00023424625,0
2375,1.0,0.9993363,0.517024,exploitation,0.9987233,0.00061297417,0
2376,1.0,0.99960166,0.5339178,exploration,0.99936837,0.00023329258,0
2377,1.0,0.999337,0.5176443,exploitation,0.9987244,0.00061261654,0
2378,1.0,0.9996025,0.53447926,exploration,0.9993698,0.00023269653,0
2379,1.0,0.9993382,0.5177613,exploitation,0.998727,0.000611186,0
2380,1.0,0.99960333,0.53551465,exploration,0.9993705,0.00023281574,0
2381,1.0,0.99933976,0.51744217,exploitation,0.99873084,0.00060892105,0
2382,1.0,0.99960405,0.53671026,exploration,0.99937075,0.00023329258,0
2383,1.0,0.99934155,0.51690173,exploitation,0.998735,0.00060653687,0
2384,1.0,0.9996045,0.5377184,exploration,0.99937075,0.00023376942,0
2385,1.0,0.9993431,0.5164226,exploitation,0.9987387,0.0006043911,0
2386,1.0,0.999605,0.538276,exploration,0.99937075,0.00023424625,0
2387,1.0,0.9993443,0.51625127,exploitation,0.9987413,0.0006029606,0
2388,1.0,0.99960524,0.53829163,exploration,0.99937123,0.00023400784,0
2389,1.0,0.999345,0.5165084,exploitation,0.99874264,0.00060236454,0
2390,1.0,0.9996056,0.53787035,exploration,0.9993722,0.00023341179,0
2391,1.0,0.99934536,0.51715267,exploitation,0.99874276,0.00060260296,0
2392,1.0,0.9996061,0.53726804,exploration,0.9993735,0.00023257732,0
2393,1.0,0.9993456,0.51800805,exploitation,0.9987425,0.0006030798,0
2394,1.0,0.9996068,0.5367897,exploration,0.99937516,0.00023162365,0
2395,1.0,0.99934596,0.518838,exploitation,0.9987425,0.0006034374,0
2396,1.0,0.9996075,0.5366756,exploration,0.9993767,0.00023078918,0
2397,1.0,0.9993467,0.5194313,exploitation,0.9987435,0.000603199,0
2398,1.0,0.99960834,0.5370201,exploration,0.99937797,0.00023037195,0
2399,1.0,0.99934775,0.5196725,exploitation,0.99874544,0.00060230494,0
2400,1.0,0.9996092,0.53774935,exploration,0.9993789,0.00023025274,0
2401,1.0,0.99934906,0.51957583,exploitation,0.9987484,0.000600636,0
2402,1.0,0.99961,0.53866017,exploration,0.9993794,0.00023061037,0
2403,1.0,0.9993506,0.5192731,exploitation,0.99875176,0.00059884787,0
2404,1.0,0.9996106,0.5394989,exploration,0.99937963,0.000230968,0
2405,1.0,0.99935216,0.51896316,exploitation,0.9987551,0.0005970597,0
2406,1.0,0.9996111,0.54005194,exploration,0.9993799,0.00023120642,0
2407,1.0,0.99935335,0.5188374,exploitation,0.9987576,0.0005957484,0
2408,1.0,0.99961156,0.540218,exploration,0.99938035,0.00023120642,0
2409,1.0,0.9993543,0.5190097,exploitation,0.99875915,0.0005951524,0
2410,1.0,0.9996119,0.5400391,exploration,0.99938107,0.00023084879,0
2411,1.0,0.9993549,0.51947933,exploitation,0.99875987,0.00059503317,0
2412,1.0,0.9996125,0.5396795,exploration,0.99938226,0.00023025274,0
2413,1.0,0.9993554,0.5201383,exploitation,0.9987602,0.0005951524,0
2414,1.0,0.9996131,0.53935903,exploration,0.99938357,0.00022953749,0
2415,1.0,0.99935585,0.52081877,exploitation,0.9987606,0.0005952716,0
2416,1.0,0.9996138,0.53927016,exploration,0.999385,0.00022882223,0
2417,1.0,0.9993567,0.52135617,exploitation,0.99876153,0.0005951524,0
2418,1.0,0.9996145,0.5395095,exploration,0.9993862,0.00022828579,0
2419,1.0,0.99935764,0.5216466,exploitation,0.9987633,0.0005943179,0
2420,1.0,0.9996153,0.54005027,exploration,0.99938715,0.00022816658,0
2421,1.0,0.99935895,0.5216799,exploitation,0.9987658,0.0005931258,0
2422,1.0,0.99961615,0.54076,exploration,0.99938774,0.000228405,0
2423,1.0,0.9993604,0.5215376,exploitation,0.9987686,0.0005917549,0
2424,1.0,0.99961674,0.5414544,exploration,0.9993882,0.00022852421,0
2425,1.0,0.9993617,0.52136105,exploitation,0.99877137,0.0005903244,0
2426,1.0,0.99961734,0.5419649,exploration,0.9993886,0.00022876263,0
2427,1.0,0.9993629,0.52129656,exploitation,0.99877375,0.0005891323,0
2428,1.0,0.9996178,0.54219764,exploration,0.99938905,0.00022876263,0
2429,1.0,0.99936384,0.52144206,exploitation,0.99877554,0.00058829784,0
2430,1.0,0.9996183,0.54216415,exploration,0.9993899,0.000228405,0
2431,1.0,0.9993647,0.52181304,exploitation,0.9987766,0.0005880594,0
2432,1.0,0.99961877,0.54197204,exploration,0.99939084,0.00022792816,0
2433,1.0,0.99936527,0.5223417,exploitation,0.9987772,0.0005880594,0
2434,1.0,0.99961936,0.541781,exploration,0.99939203,0.00022733212,0
2435,1.0,0.999366,0.5229077,exploitation,0.9987779,0.0005880594,0
2436,1.0,0.9996201,0.5417413,exploration,0.9993932,0.00022685528,0
2437,1.0,0.9993667,0.5233843,exploitation,0.998779,0.0005877018,0
2438,1.0,0.9996208,0.54193914,exploration,0.9993944,0.00022637844,0
2439,1.0,0.9993678,0.52368426,exploitation,0.99878055,0.00058722496,0
2440,1.0,0.9996216,0.54236937,exploration,0.9993954,0.00022625923,0
2441,1.0,0.99936885,0.523789,exploitation,0.9987828,0.00058603287,0
2442,1.0,0.99962234,0.54294276,exploration,0.99939597,0.00022637844,0
2443,1.0,0.99937016,0.5237515,exploitation,0.9987853,0.0005848408,0
2444,1.0,0.99962294,0.5435237,exploration,0.99939656,0.00022637844,0
2445,1.0,0.99937147,0.52367413,exploitation,0.9987878,0.0005836487,0
2446,1.0,0.99962354,0.5439812,exploration,0.99939704,0.00022649765,0
2447,1.0,0.99937254,0.52366924,exploitation,0.99878997,0.0005825758,0
2448,1.0,0.99962413,0.5442353,exploration,0.99939764,0.00022649765,0
2449,1.0,0.9993736,0.5238164,exploitation,0.99879175,0.00058186054,0
2450,1.0,0.9996246,0.5442853,exploration,0.99939835,0.00022625923,0
2451,1.0,0.99937433,0.5241351,exploitation,0.9987929,0.0005814433,0
2452,1.0,0.9996252,0.5442051,exploration,0.9993993,0.0002259016,0
2453,1.0,0.99937516,0.5245799,exploitation,0.99879384,0.0005813241,0
2454,1.0,0.9996258,0.5441134,exploration,0.9994004,0.00022542477,0
2455,1.0,0.9993759,0.525062,exploitation,0.9987947,0.0005812049,0
2456,1.0,0.9996264,0.5441266,exploration,0.99940145,0.00022494793,0
2457,1.0,0.9993767,0.52548355,exploitation,0.99879587,0.00058084726,0
2458,1.0,0.9996271,0.5443162,exploration,0.9994025,0.0002245903,0
2459,1.0,0.99937767,0.5257744,exploitation,0.9987974,0.0005802512,0
2460,1.0,0.9996278,0.54468423,exploration,0.99940336,0.00022447109,0
2461,1.0,0.9993787,0.5259159,exploitation,0.99879944,0.00057923794,0
2462,1.0,0.99962854,0.5451674,exploration,0.9994041,0.00022447109,0
2463,1.0,0.9993799,0.5259456,exploitation,0.9988016,0.00057828426,0
2464,1.0,0.99962914,0.54566306,exploration,0.99940467,0.00022447109,0
2465,1.0,0.99938107,0.5259403,exploitation,0.99880385,0.0005772114,0
2466,1.0,0.99962974,0.54606956,exploration,0.99940526,0.00022447109,0
2467,1.0,0.99938214,0.5259866,exploitation,0.998806,0.0005761385,0
2468,1.0,0.99963033,0.5463213,exploration,0.99940586,0.00022447109,0
2469,1.0,0.9993831,0.5261464,exploitation,0.99880767,0.00057542324,0
2470,1.0,0.9996308,0.54641724,exploration,0.9994066,0.00022423267,0
2471,1.0,0.9993839,0.5264392,exploration,0.998809,0.0005749464,0
2472,1.0,0.99936503,0.52614814,exploitation,0.9987614,0.00060361624,0
2473,1.0,0.9996288,0.53211975,exploration,0.9994074,0.00022137165,0
2474,1.0,0.9993655,0.51024073,exploitation,0.99877685,0.0005886555,0
2475,1.0,0.99961925,0.53246176,exploration,0.99938977,0.00022947788,0
2476,1.0,0.9993636,0.5081569,exploitation,0.9987789,0.00058472157,0
2477,1.0,0.9996177,0.5341276,exploration,0.99938786,0.00022983551,0
2478,1.0,0.99936336,0.5069546,exploitation,0.998784,0.00057935715,0
2479,1.0,0.99961615,0.533988,exploration,0.99938715,0.00022900105,0
2480,1.0,0.9993616,0.5071324,exploitation,0.99878484,0.00057673454,0
