step,loss_conf_fat,loss_pred_conf,loss_pred_mode,confidence_level,fatigue_level,predicted_confidence,mode_error
8032,0.000000,0.000000,0.313452,0.9999,0.7274,0.9999,0
8033,0.000000,0.000000,0.313453,0.9999,0.7265,0.9999,0
8034,0.000000,0.000000,0.313453,0.9999,0.7255,0.9999,0
8035,0.000000,0.000000,0.313453,0.9999,0.7246,0.9999,0
8036,0.000000,0.000000,0.313453,0.9999,0.7236,0.9999,0
8037,0.000002,0.000000,0.314095,0.9999,0.7267,1.0000,0
8038,0.000002,0.000000,0.313452,0.9999,0.7237,0.9999,0
8039,0.000002,0.000000,0.314093,0.9999,0.7306,1.0000,0
8040,0.000003,0.000000,0.313451,0.9999,0.7270,0.9999,0
8041,0.000007,0.000000,0.313452,0.9999,0.7296,0.9999,0
8042,0.000000,0.000000,0.313451,0.9999,0.7289,0.9999,0
8043,0.000000,0.000000,0.313451,0.9999,0.7278,0.9999,0
8044,0.000000,0.000000,0.313451,0.9999,0.7269,0.9999,0
8045,0.000000,0.000000,0.313452,0.9999,0.7259,0.9999,0
8046,0.000000,0.000000,0.313452,0.9999,0.7250,0.9999,0
8047,0.000000,0.000000,0.313452,0.9999,0.7240,0.9999,0
8048,0.000000,0.000000,0.313452,0.9999,0.7231,0.9999,0
8049,0.000002,0.000000,0.314087,0.9999,0.7260,1.0000,0
8050,0.000001,0.000000,0.313451,0.9999,0.7233,0.9999,0
8051,0.000001,0.000000,0.314087,0.9999,0.7299,1.0000,0
8052,0.000003,0.000000,0.313450,0.9999,0.7265,0.9999,0
8053,0.000006,0.000000,0.313450,0.9999,0.7290,0.9999,0
8054,0.000000,0.000000,0.313450,0.9999,0.7283,0.9999,0
8055,0.000000,0.000000,0.313450,0.9999,0.7272,0.9999,0
8056,0.000000,0.000000,0.313450,0.9999,0.7263,0.9999,0
8057,0.000000,0.000000,0.313450,0.9999,0.7253,0.9999,0
8058,0.000000,0.000000,0.313450,0.9999,0.7244,0.9999,0
8059,0.000000,0.000000,0.313450,0.9999,0.7235,0.9999,0
8060,0.000002,0.000000,0.314083,0.9999,0.7266,1.0000,0
8061,0.000002,0.000000,0.313449,0.9999,0.7234,0.9999,0
8062,0.000002,0.000000,0.314082,0.9999,0.7304,1.0000,0
8063,0.000004,0.000000,0.313448,0.9999,0.7267,0.9999,0
8064,0.000007,0.000000,0.313449,0.9999,0.7294,0.9999,0
8065,0.000000,0.000000,0.313448,0.9999,0.7287,0.9999,0
8066,0.000000,0.000000,0.313448,0.9999,0.7276,0.9999,0
8067,0.000000,0.000000,0.313449,0.9999,0.7267,0.9999,0
8068,0.000000,0.000000,0.313449,0.9999,0.7257,0.9999,0
8069,0.000000,0.000000,0.313449,0.9999,0.7248,0.9999,0
8070,0.000000,0.000000,0.313449,0.9999,0.7238,0.9999,0
8071,0.000000,0.000000,0.313449,0.9999,0.7229,0.9999,0
8072,0.000002,0.000000,0.314076,0.9999,0.7258,1.0000,0
8073,0.000001,0.000000,0.313448,0.9999,0.7231,0.9999,0
8074,0.000001,0.000000,0.314075,0.9999,0.7297,1.0000,0
8075,0.000003,0.000000,0.313447,0.9999,0.7264,0.9999,0
8076,0.000006,0.000000,0.313448,0.9999,0.7289,0.9999,0
8077,0.000000,0.000000,0.313447,0.9999,0.7282,0.9999,0
8078,0.000000,0.000000,0.313447,0.9999,0.7271,0.9999,0
8079,0.000000,0.000000,0.313448,0.9999,0.7261,0.9999,0
8080,0.000000,0.000000,0.313448,0.9999,0.7252,0.9999,0
8081,0.000000,0.000000,0.313448,0.9999,0.7242,0.9999,0
8082,0.000000,0.000000,0.313448,0.9999,0.7233,0.9999,0
8083,0.000002,0.000000,0.314070,0.9999,0.7264,1.0000,0
8084,0.000002,0.000000,0.313447,0.9999,0.7233,0.9999,0
8085,0.000002,0.000000,0.314068,0.9999,0.7303,1.0000,0
8086,0.000004,0.000000,0.313446,0.9999,0.7266,0.9999,0
8087,0.000007,0.000000,0.313447,0.9999,0.7292,0.9999,0
8088,0.000000,0.000000,0.313446,0.9999,0.7286,0.9999,0
8089,0.000000,0.000000,0.313446,0.9999,0.7275,0.9999,0
8090,0.000000,0.000000,0.313446,0.9999,0.7265,0.9999,0
8091,0.000000,0.000000,0.313446,0.9999,0.7256,0.9999,0
8092,0.000000,0.000000,0.313446,0.9999,0.7246,0.9999,0
8093,0.000000,0.000000,0.313446,0.9999,0.7237,0.9999,0
8094,0.000002,0.000000,0.314065,0.9999,0.7266,1.0000,0
8095,0.000001,0.000000,0.313446,0.9999,0.7239,0.9999,0
8096,0.000006,0.000000,0.313446,0.9999,0.7261,0.9999,0
8097,0.000000,0.000000,0.313445,0.9999,0.7254,0.9999,0
8098,0.000000,0.000000,0.313445,0.9999,0.7243,0.9999,0
8099,0.000000,0.000000,0.313446,0.9999,0.7234,0.9999,0
8100,0.000000,0.000000,0.314063,0.9999,0.7274,1.0000,0
8101,0.000007,0.000000,0.313444,0.9999,0.7225,0.9999,0
8102,0.000007,0.000000,0.314060,0.9999,0.7313,1.0000,0
8103,0.000009,0.000000,0.313444,0.9999,0.7259,0.9999,0
8104,0.000010,0.000000,0.313445,0.9999,0.7293,0.9999,0
8105,0.000000,0.000000,0.313444,0.9999,0.7287,0.9999,0
8106,0.000000,0.000000,0.313444,0.9999,0.7276,0.9999,0
8107,0.000000,0.000000,0.313444,0.9999,0.7266,0.9999,0
8108,0.000000,0.000000,0.313444,0.9999,0.7257,0.9999,0
8109,0.000000,0.000000,0.313445,0.9999,0.7247,0.9999,0
8110,0.000000,0.000000,0.313445,0.9999,0.7238,0.9999,0
8111,0.000003,0.000000,0.314056,0.9999,0.7262,1.0000,0
8112,0.000000,0.000000,0.313444,0.9999,0.7244,0.9999,0
8113,0.000004,0.000000,0.313444,0.9999,0.7263,0.9999,0
8114,0.000000,0.000000,0.313444,0.9999,0.7255,0.9999,0
8115,0.000000,0.000000,0.313444,0.9999,0.7244,0.9999,0
8116,0.000000,0.000000,0.313444,0.9999,0.7235,0.9999,0
8117,0.000001,0.000000,0.314053,0.9999,0.7270,1.0000,0
8118,0.000004,0.000000,0.313443,0.9999,0.7232,0.9999,0
8119,0.000004,0.000000,0.314051,0.9999,0.7309,1.0000,0
8120,0.000006,0.000000,0.313442,0.9999,0.7263,0.9999,0
8121,0.000008,0.000000,0.313443,0.9999,0.7294,0.9999,0
8122,0.000000,0.000000,0.313442,0.9999,0.7288,0.9999,0
8123,0.000000,0.000000,0.313442,0.9999,0.7277,0.9999,0
8124,0.000000,0.000000,0.313442,0.9999,0.7267,0.9999,0
8125,0.000000,0.000000,0.313443,0.9999,0.7258,0.9999,0
8126,0.000000,0.000000,0.313443,0.9999,0.7248,0.9999,0
8127,0.000000,0.000000,0.313443,0.9999,0.7239,0.9999,0
8128,0.000000,0.000000,0.313443,0.9999,0.7229,0.9999,0
8129,0.000002,0.000000,0.314048,0.9999,0.7261,1.0000,0
8130,0.000002,0.000000,0.313442,0.9999,0.7229,0.9999,0
8131,0.000002,0.000000,0.314047,0.9999,0.7298,1.0000,0
8132,0.000003,0.000000,0.313441,0.9999,0.7263,0.9999,0
8133,0.000007,0.000000,0.313442,0.9999,0.7289,0.9999,0
8134,0.000000,0.000000,0.313441,0.9999,0.7282,0.9999,0
8135,0.000000,0.000000,0.313441,0.9999,0.7271,0.9999,0
8136,0.000000,0.000000,0.313441,0.9999,0.7261,0.9999,0
8137,0.000000,0.000000,0.313441,0.9999,0.7252,0.9999,0
8138,0.000000,0.000000,0.313441,0.9999,0.7243,0.9999,0
8139,0.000000,0.000000,0.313441,0.9999,0.7233,0.9999,0
8140,0.000002,0.000000,0.314042,0.9999,0.7261,1.0000,0
8141,0.000001,0.000000,0.313441,0.9999,0.7236,0.9999,0
8142,0.000001,0.000000,0.314041,0.9999,0.7300,1.0000,0
8143,0.000002,0.000000,0.313440,0.9999,0.7269,0.9999,0
8144,0.000006,0.000000,0.313440,0.9999,0.7293,0.9999,0
8145,0.000000,0.000000,0.313440,0.9999,0.7286,0.9999,0
8146,0.000000,0.000000,0.313440,0.9999,0.7275,0.9999,0
8147,0.000000,0.000000,0.313440,0.9999,0.7265,0.9999,0
8148,0.000000,0.000000,0.313440,0.9999,0.7256,0.9999,0
8149,0.000000,0.000000,0.313440,0.9999,0.7246,0.9999,0
8150,0.000000,0.000000,0.313440,0.9999,0.7237,0.9999,0
8151,0.000001,0.000000,0.314035,0.9999,0.7270,1.0000,0
8152,0.000003,0.000000,0.313439,0.9999,0.7235,0.9999,0
8153,0.000003,0.000000,0.314034,0.9999,0.7308,1.0000,0
8154,0.000004,0.000000,0.313438,0.9999,0.7269,0.9999,0
8155,0.000007,0.000000,0.313439,0.9999,0.7296,0.9999,0
8156,0.000000,0.000000,0.313439,0.9999,0.7290,0.9999,0
8157,0.000000,0.000000,0.313439,0.9999,0.7279,0.9999,0
8158,0.000000,0.000000,0.313439,0.9999,0.7269,0.9999,0
8159,0.000000,0.000000,0.313439,0.9999,0.7260,0.9999,0
8160,0.000000,0.000000,0.313439,0.9999,0.7250,0.9999,0
8161,0.000000,0.000000,0.313439,0.9999,0.7241,0.9999,0
8162,0.000000,0.000000,0.313439,0.9999,0.7231,0.9999,0
8163,0.000002,0.000000,0.314032,0.9999,0.7259,1.0000,0
8164,0.000001,0.000000,0.313438,0.9999,0.7235,0.9999,0
8165,0.000001,0.000000,0.314031,0.9999,0.7298,1.0000,0
8166,0.000002,0.000000,0.313437,0.9999,0.7267,0.9999,0
8167,0.000006,0.000000,0.313438,0.9999,0.7291,0.9999,0
8168,0.000000,0.000000,0.313437,0.9999,0.7284,0.9999,0
8169,0.000000,0.000000,0.313437,0.9999,0.7273,0.9999,0
8170,0.000000,0.000000,0.313437,0.9999,0.7263,0.9999,0
8171,0.000000,0.000000,0.313437,0.9999,0.7254,0.9999,0
8172,0.000000,0.000000,0.313437,0.9999,0.7245,0.9999,0
8173,0.000000,0.000000,0.313437,0.9999,0.7235,0.9999,0
8174,0.000001,0.000000,0.314027,0.9999,0.7268,1.0000,0
8175,0.000003,0.000000,0.313437,0.9999,0.7234,0.9999,0
8176,0.000003,0.000000,0.314025,0.9999,0.7306,1.0000,0
8177,0.000004,0.000000,0.313436,0.9999,0.7267,0.9999,0
8178,0.000007,0.000000,0.313437,0.9999,0.7294,0.9999,0
8179,0.000000,0.000000,0.313436,0.9999,0.7288,0.9999,0
8180,0.000000,0.000000,0.313436,0.9999,0.7277,0.9999,0
8181,0.000000,0.000000,0.313436,0.9999,0.7267,0.9999,0
8182,0.000000,0.000000,0.313436,0.9999,0.7258,0.9999,0
8183,0.000000,0.000000,0.313436,0.9999,0.7248,0.9999,0
8184,0.000000,0.000000,0.313437,0.9999,0.7239,0.9999,0
8185,0.000000,0.000000,0.313437,0.9999,0.7230,0.9999,0
8186,0.000002,0.000000,0.314020,0.9999,0.7257,1.0000,0
8187,0.000001,0.000000,0.313436,0.9999,0.7233,0.9999,0
8188,0.000001,0.000000,0.314019,0.9999,0.7296,1.0000,0
8189,0.000002,0.000000,0.313435,0.9999,0.7265,0.9999,0
8190,0.000006,0.000000,0.313435,0.9999,0.7289,0.9999,0
8191,0.000000,0.000000,0.313435,0.9999,0.7282,0.9999,0
8192,0.000000,0.000000,0.313435,0.9999,0.7271,0.9999,0
8193,0.000000,0.000000,0.313435,0.9999,0.7262,0.9999,0
8194,0.000000,0.000000,0.313435,0.9999,0.7252,0.9999,0
8195,0.000000,0.000000,0.313435,0.9999,0.7243,0.9999,0
8196,0.000000,0.000000,0.313435,0.9999,0.7233,0.9999,0
8197,0.000001,0.000000,0.314016,0.9999,0.7266,1.0000,0
8198,0.000003,0.000000,0.313434,0.9999,0.7232,0.9999,0
8199,0.000003,0.000000,0.314014,0.9999,0.7304,1.0000,0
8200,0.000004,0.000000,0.313433,0.9999,0.7265,0.9999,0
8201,0.000007,0.000000,0.313434,0.9999,0.7293,0.9999,0
8202,0.000000,0.000000,0.313434,0.9999,0.7286,0.9999,0
8203,0.000000,0.000000,0.313434,0.9999,0.7275,0.9999,0
8204,0.000000,0.000000,0.313434,0.9999,0.7265,0.9999,0
8205,0.000000,0.000000,0.313434,0.9999,0.7256,0.9999,0
8206,0.000000,0.000000,0.313434,0.9999,0.7247,0.9999,0
8207,0.000000,0.000000,0.313434,0.9999,0.7237,0.9999,0
8208,0.000002,0.000000,0.314009,0.9999,0.7266,1.0000,0
8209,0.000001,0.000000,0.313433,0.9999,0.7240,0.9999,0
8210,0.000005,0.000000,0.313434,0.9999,0.7262,0.9999,0
8211,0.000000,0.000000,0.313433,0.9999,0.7254,0.9999,0
8212,0.000000,0.000000,0.313433,0.9999,0.7244,0.9999,0
8213,0.000000,0.000000,0.313433,0.9999,0.7234,0.9999,0
8214,0.000000,0.000000,0.314007,0.9999,0.7274,1.0000,0
8215,0.000007,0.000000,0.313432,0.9999,0.7226,0.9999,0
8216,0.000007,0.000000,0.314005,0.9999,0.7313,1.0000,0
8217,0.000009,0.000000,0.313432,0.9999,0.7260,0.9999,0
8218,0.000010,0.000000,0.313433,0.9999,0.7293,0.9999,0
8219,0.000000,0.000000,0.313432,0.9999,0.7288,0.9999,0
8220,0.000000,0.000000,0.313432,0.9999,0.7276,0.9999,0
8221,0.000000,0.000000,0.313432,0.9999,0.7267,0.9999,0
8222,0.000000,0.000000,0.313432,0.9999,0.7257,0.9999,0
8223,0.000000,0.000000,0.313432,0.9999,0.7248,0.9999,0
8224,0.000000,0.000000,0.313432,0.9999,0.7238,0.9999,0
8225,0.000000,0.000000,0.313432,0.9999,0.7229,0.9999,0
8226,0.000003,0.000000,0.314001,0.9999,0.7252,1.0000,0
8227,0.000000,0.000000,0.313432,0.9999,0.7236,0.9999,0
8228,0.000000,0.000000,0.314000,0.9999,0.7291,1.0000,0
8229,0.000001,0.000000,0.313431,0.9999,0.7268,0.9999,0
8230,0.000005,0.000000,0.313431,0.9999,0.7289,0.9999,0
8231,0.000000,0.000000,0.313431,0.9999,0.7281,0.9999,0
8232,0.000000,0.000000,0.313431,0.9999,0.7270,0.9999,0
8233,0.000000,0.000000,0.313431,0.9999,0.7261,0.9999,0
8234,0.000000,0.000000,0.313431,0.9999,0.7251,0.9999,0
8235,0.000000,0.000000,0.313431,0.9999,0.7242,0.9999,0
8236,0.000000,0.000000,0.313431,0.9999,0.7233,0.9999,0
8237,0.000001,0.000000,0.313997,0.9999,0.7268,1.0000,0
8238,0.000004,0.000000,0.313430,0.9999,0.7229,0.9999,0
8239,0.000004,0.000000,0.313996,0.9999,0.7306,1.0000,0
8240,0.000006,0.000000,0.313429,0.9999,0.7262,0.9999,0
8241,0.000008,0.000000,0.313430,0.9999,0.7292,0.9999,0
8242,0.000000,0.000000,0.313429,0.9999,0.7285,0.9999,0
8243,0.000000,0.000000,0.313430,0.9999,0.7274,0.9999,0
8244,0.000000,0.000000,0.313430,0.9999,0.7265,0.9999,0
8245,0.000000,0.000000,0.313430,0.9999,0.7255,0.9999,0
8246,0.000000,0.000000,0.313430,0.9999,0.7246,0.9999,0
8247,0.000000,0.000000,0.313430,0.9999,0.7237,0.9999,0
8248,0.000003,0.000000,0.313992,0.9999,0.7263,1.0000,0
8249,0.000001,0.000000,0.313429,0.9999,0.7240,0.9999,0
8250,0.000005,0.000000,0.313430,0.9999,0.7261,0.9999,0
8251,0.000000,0.000000,0.313429,0.9999,0.7254,0.9999,0
8252,0.000000,0.000000,0.313429,0.9999,0.7243,0.9999,0
8253,0.000000,0.000000,0.313429,0.9999,0.7233,0.9999,0
8254,0.000001,0.000000,0.313989,0.9999,0.7272,1.0000,0
8255,0.000006,0.000000,0.313428,0.9999,0.7227,0.9999,0
8256,0.000006,0.000000,0.313988,0.9999,0.7311,1.0000,0
8257,0.000008,0.000000,0.313428,0.9999,0.7260,0.9999,0
8258,0.000009,0.000000,0.313429,0.9999,0.7292,0.9999,0
8259,0.000000,0.000000,0.313428,0.9999,0.7287,0.9999,0
8260,0.000000,0.000000,0.313428,0.9999,0.7276,0.9999,0
8261,0.000000,0.000000,0.313428,0.9999,0.7266,0.9999,0
8262,0.000000,0.000000,0.313428,0.9999,0.7256,0.9999,0
8263,0.000000,0.000000,0.313428,0.9999,0.7247,0.9999,0
8264,0.000000,0.000000,0.313428,0.9999,0.7238,0.9999,0
8265,0.000002,0.000000,0.313984,0.9999,0.7265,1.0000,0
8266,0.000001,0.000000,0.313427,0.9999,0.7241,0.9999,0
8267,0.000005,0.000000,0.313428,0.9999,0.7262,0.9999,0
8268,0.000000,0.000000,0.313427,0.9999,0.7255,0.9999,0
8269,0.000000,0.000000,0.313427,0.9999,0.7244,0.9999,0
8270,0.000000,0.000000,0.313427,0.9999,0.7235,0.9999,0
8271,0.000001,0.000000,0.313982,0.9999,0.7272,1.0000,0
8272,0.000005,0.000000,0.313427,0.9999,0.7229,0.9999,0
8273,0.000005,0.000000,0.313980,0.9999,0.7311,1.0000,0
8274,0.000007,0.000000,0.313426,0.9999,0.7262,0.9999,0
8275,0.000009,0.000000,0.313427,0.9999,0.7293,0.9999,0
8276,0.000000,0.000000,0.313426,0.9999,0.7288,0.9999,0
8277,0.000000,0.000000,0.313426,0.9999,0.7277,0.9999,0
8278,0.000000,0.000000,0.313426,0.9999,0.7267,0.9999,0
8279,0.000000,0.000000,0.313427,0.9999,0.7258,0.9999,0
8280,0.000000,0.000000,0.313427,0.9999,0.7248,0.9999,0
8281,0.000000,0.000000,0.313427,0.9999,0.7239,0.9999,0
8282,0.000000,0.000000,0.313427,0.9999,0.7229,0.9999,0
8283,0.000003,0.000000,0.313975,0.9999,0.7256,1.0000,0
8284,0.000001,0.000000,0.313426,0.9999,0.7233,0.9999,0
8285,0.000001,0.000000,0.313974,0.9999,0.7294,1.0000,0
8286,0.000002,0.000000,0.313425,0.9999,0.7266,0.9999,0
8287,0.000006,0.000000,0.313426,0.9999,0.7289,0.9999,0
8288,0.000000,0.000000,0.313425,0.9999,0.7282,0.9999,0
8289,0.000000,0.000000,0.313425,0.9999,0.7271,0.9999,0
8290,0.000000,0.000000,0.313425,0.9999,0.7261,0.9999,0
8291,0.000000,0.000000,0.313425,0.9999,0.7252,0.9999,0
8292,0.000000,0.000000,0.313425,0.9999,0.7242,0.9999,0
8293,0.000000,0.000000,0.313425,0.9999,0.7233,0.9999,0
8294,0.000001,0.000000,0.313971,0.9999,0.7265,1.0000,0
8295,0.000003,0.000000,0.313425,0.9999,0.7232,0.9999,0
8296,0.000003,0.000000,0.313969,0.9999,0.7303,1.0000,0
8297,0.000004,0.000000,0.313424,0.9999,0.7265,0.9999,0
8298,0.000007,0.000000,0.313425,0.9999,0.7292,0.9999,0
8299,0.000000,0.000000,0.313424,0.9999,0.7286,0.9999,0
8300,0.000000,0.000000,0.313424,0.9999,0.7275,0.9999,0
8301,0.000000,0.000000,0.313424,0.9999,0.7265,0.9999,0
8302,0.000000,0.000000,0.313424,0.9999,0.7256,0.9999,0
8303,0.000000,0.000000,0.313424,0.9999,0.7246,0.9999,0
8304,0.000000,0.000000,0.313424,0.9999,0.7237,0.9999,0
8305,0.000002,0.000000,0.313967,0.9999,0.7266,1.0000,0
8306,0.000001,0.000000,0.313423,0.9999,0.7238,0.9999,0
8307,0.000006,0.000000,0.313424,0.9999,0.7261,0.9999,0
8308,0.000000,0.000000,0.313423,0.9999,0.7254,0.9999,0
8309,0.000000,0.000000,0.313423,0.9999,0.7243,0.9999,0
8310,0.000000,0.000000,0.313423,0.9999,0.7234,0.9999,0
8311,0.000000,0.000000,0.313965,0.9999,0.7275,1.0000,0
8312,0.000007,0.000000,0.313422,0.9999,0.7226,0.9999,0
8313,0.000007,0.000000,0.313963,0.9999,0.7312,1.0000,0
8314,0.000009,0.000000,0.313422,0.9999,0.7259,0.9999,0
8315,0.000010,0.000000,0.313423,0.9999,0.7292,0.9999,0
8316,0.000000,0.000000,0.313422,0.9999,0.7287,0.9999,0
8317,0.000000,0.000000,0.313422,0.9999,0.7276,0.9999,0
8318,0.000000,0.000000,0.313422,0.9999,0.7266,0.9999,0
8319,0.000000,0.000000,0.313422,0.9999,0.7257,0.9999,0
8320,0.000000,0.000000,0.313422,0.9999,0.7247,0.9999,0
8321,0.000000,0.000000,0.313422,0.9999,0.7238,0.9999,0
8322,0.000000,0.000000,0.313422,0.9999,0.7229,0.9999,0
8323,0.000004,0.000000,0.313960,0.9999,0.7251,1.0000,0
8324,0.000000,0.000000,0.313422,0.9999,0.7236,0.9999,0
8325,0.000000,0.000000,0.313959,0.9999,0.7290,1.0000,0
8326,0.000001,0.000000,0.313421,0.9999,0.7268,0.9999,0
8327,0.000005,0.000000,0.313421,0.9999,0.7288,0.9999,0
8328,0.000000,0.000000,0.313421,0.9999,0.7281,0.9999,0
8329,0.000000,0.000000,0.313421,0.9999,0.7270,0.9999,0
8330,0.000000,0.000000,0.313421,0.9999,0.7260,0.9999,0
8331,0.000000,0.000000,0.313421,0.9999,0.7251,0.9999,0
8332,0.000000,0.000000,0.313421,0.9999,0.7242,0.9999,0
8333,0.000000,0.000000,0.313421,0.9999,0.7232,0.9999,0
8334,0.000001,0.000000,0.313954,0.9999,0.7268,1.0000,0
8335,0.000005,0.000000,0.313421,0.9999,0.7228,0.9999,0
8336,0.000004,0.000000,0.313952,0.9999,0.7306,1.0000,0
8337,0.000006,0.000000,0.313420,0.9999,0.7261,0.9999,0
8338,0.000008,0.000000,0.313421,0.9999,0.7291,0.9999,0
8339,0.000000,0.000000,0.313420,0.9999,0.7285,0.9999,0
8340,0.000000,0.000000,0.313420,0.9999,0.7274,0.9999,0
8341,0.000000,0.000000,0.313420,0.9999,0.7264,0.9999,0
8342,0.000000,0.000000,0.313420,0.9999,0.7255,0.9999,0
8343,0.000000,0.000000,0.313421,0.9999,0.7246,0.9999,0
8344,0.000000,0.000000,0.313421,0.9999,0.7236,0.9999,0
8345,0.000003,0.000000,0.313948,0.9999,0.7262,1.0000,0
8346,0.000001,0.000000,0.313420,0.9999,0.7240,0.9999,0
8347,0.000005,0.000000,0.313420,0.9999,0.7261,0.9999,0
8348,0.000000,0.000000,0.313420,0.9999,0.7253,0.9999,0
8349,0.000000,0.000000,0.313420,0.9999,0.7243,0.9999,0
8350,0.000000,0.000000,0.313420,0.9999,0.7233,0.9999,0
8351,0.000001,0.000000,0.313946,0.9999,0.7271,1.0000,0
8352,0.000006,0.000000,0.313419,0.9999,0.7227,0.9999,0
8353,0.000005,0.000000,0.313944,0.9999,0.7309,1.0000,0
8354,0.000008,0.000000,0.313418,0.9999,0.7260,0.9999,0
8355,0.000009,0.000000,0.313419,0.9999,0.7291,0.9999,0
8356,0.000000,0.000000,0.313419,0.9999,0.7286,0.9999,0
8357,0.000000,0.000000,0.313419,0.9999,0.7275,0.9999,0
8358,0.000000,0.000000,0.313419,0.9999,0.7265,0.9999,0
8359,0.000000,0.000000,0.313419,0.9999,0.7256,0.9999,0
8360,0.000000,0.000000,0.313419,0.9999,0.7247,0.9999,0
8361,0.000000,0.000000,0.313419,0.9999,0.7237,0.9999,0
8362,0.000002,0.000000,0.313941,0.9999,0.7265,1.0000,0
8363,0.000001,0.000000,0.313418,0.9999,0.7240,0.9999,0
8364,0.000005,0.000000,0.313419,0.9999,0.7261,0.9999,0
8365,0.000000,0.000000,0.313418,0.9999,0.7254,0.9999,0
8366,0.000000,0.000000,0.313418,0.9999,0.7244,0.9999,0
8367,0.000000,0.000000,0.313418,0.9999,0.7234,0.9999,0
8368,0.000001,0.000000,0.313940,0.9999,0.7272,1.0000,0
8369,0.000006,0.000000,0.313417,0.9999,0.7228,0.9999,0
8370,0.000005,0.000000,0.313938,0.9999,0.7310,1.0000,0
8371,0.000008,0.000000,0.313417,0.9999,0.7261,0.9999,0
8372,0.000009,0.000000,0.313418,0.9999,0.7292,0.9999,0
8373,0.000000,0.000000,0.313417,0.9999,0.7287,0.9999,0
8374,0.000000,0.000000,0.313417,0.9999,0.7276,0.9999,0
8375,0.000000,0.000000,0.313417,0.9999,0.7266,0.9999,0
8376,0.000000,0.000000,0.313417,0.9999,0.7257,0.9999,0
8377,0.000000,0.000000,0.313417,0.9999,0.7248,0.9999,0
8378,0.000000,0.000000,0.313417,0.9999,0.7238,0.9999,0
8379,0.000000,0.000000,0.313417,0.9999,0.7229,0.9999,0
8380,0.000003,0.000000,0.313933,0.9999,0.7255,1.0000,0
8381,0.000001,0.000000,0.313417,0.9999,0.7233,0.9999,0
8382,0.000001,0.000000,0.313932,0.9999,0.7293,1.0000,0
8383,0.000001,0.000000,0.313416,0.9999,0.7265,0.9999,0
8384,0.000005,0.000000,0.313417,0.9999,0.7288,0.9999,0
8385,0.000000,0.000000,0.313416,0.9999,0.7281,0.9999,0
8386,0.000000,0.000000,0.313416,0.9999,0.7270,0.9999,0
8387,0.000000,0.000000,0.313416,0.9999,0.7261,0.9999,0
8388,0.000000,0.000000,0.313416,0.9999,0.7251,0.9999,0
8389,0.000000,0.000000,0.313416,0.9999,0.7242,0.9999,0
8390,0.000000,0.000000,0.313416,0.9999,0.7232,0.9999,0
8391,0.000001,0.000000,0.313928,0.9999,0.7266,1.0000,0
8392,0.000003,0.000000,0.313416,0.9999,0.7231,0.9999,0
8393,0.000003,0.000000,0.313927,0.9999,0.7304,1.0000,0
8394,0.000004,0.000000,0.313415,0.9999,0.7263,0.9999,0
8395,0.000007,0.000000,0.313415,0.9999,0.7291,0.9999,0
8396,0.000000,0.000000,0.313415,0.9999,0.7285,0.9999,0
8397,0.000000,0.000000,0.313415,0.9999,0.7274,0.9999,0
8398,0.000000,0.000000,0.313415,0.9999,0.7265,0.9999,0
8399,0.000000,0.000000,0.313415,0.9999,0.7255,0.9999,0
8400,0.000000,0.000000,0.313415,0.9999,0.7246,0.9999,0
8401,0.000000,0.000000,0.313415,0.9999,0.7236,0.9999,0
8402,0.000002,0.000000,0.313927,0.9999,0.7265,1.0000,0
8403,0.000001,0.000000,0.313414,0.9999,0.7238,0.9999,0
8404,0.000005,0.000000,0.313415,0.9999,0.7261,0.9999,0
8405,0.000000,0.000000,0.313414,0.9999,0.7254,0.9999,0
8406,0.000000,0.000000,0.313414,0.9999,0.7243,0.9999,0
8407,0.000000,0.000000,0.313414,0.9999,0.7233,0.9999,0
8408,0.000000,0.000000,0.313926,0.9999,0.7274,1.0000,0
8409,0.000007,0.000000,0.313413,0.9999,0.7226,0.9999,0
8410,0.000007,0.000000,0.313923,0.9999,0.7311,1.0000,0
8411,0.000009,0.000000,0.313412,0.9999,0.7258,0.9999,0
8412,0.000009,0.000000,0.313413,0.9999,0.7291,0.9999,0
8413,0.000000,0.000000,0.313413,0.9999,0.7286,0.9999,0
8414,0.000000,0.000000,0.313413,0.9999,0.7275,0.9999,0
8415,0.000000,0.000000,0.313413,0.9999,0.7266,0.9999,0
8416,0.000000,0.000000,0.313413,0.9999,0.7256,0.9999,0
8417,0.000000,0.000000,0.313413,0.9999,0.7247,0.9999,0
8418,0.000000,0.000000,0.313413,0.9999,0.7238,0.9999,0
8419,0.000003,0.000000,0.313920,0.9999,0.7262,1.0000,0
8420,0.000000,0.000000,0.313413,0.9999,0.7243,0.9999,0
8421,0.000004,0.000000,0.313413,0.9999,0.7262,0.9999,0
8422,0.000000,0.000000,0.313412,0.9999,0.7255,0.9999,0
8423,0.000000,0.000000,0.313413,0.9999,0.7244,0.9999,0
8424,0.000000,0.000000,0.313413,0.9999,0.7234,0.9999,0
8425,0.000001,0.000000,0.313918,0.9999,0.7270,1.0000,0
8426,0.000004,0.000000,0.313412,0.9999,0.7230,0.9999,0
8427,0.000004,0.000000,0.313916,0.9999,0.7309,1.0000,0
8428,0.000007,0.000000,0.313411,0.9999,0.7262,0.9999,0
8429,0.000008,0.000000,0.313412,0.9999,0.7293,0.9999,0
